Date,Title,Categories,Lyrics,Tag
Feb 8,Anaganaga akasham vudhi Lyrics – Nuvve Kavali (2000),Telugu Lyrics,Anaganaga akasham vudhi Lyrics<BR><BR><BR>anaganaga aakaasham vundi aakaashamlo megham vundi<BR>megham venaka raagam vundi raagam ningini kariginchindi<BR>karige ningi chinukayindi chinuke chitapata paatayindi<BR>chitapata paate taake nela chilakalu vaale chettayindi<BR>naa chilaka nuvve kaavaali naa raa chilaka navve kaavaali<BR>raagaala puvvai raavaali anuraagaala muvvai mogaalivooge kommallona chiru gaali kavvaali paadi karccheri chese velallo<BR>gundela gummallona saradaale sayyaatalu aadi thalaale vese velallo<BR>kerinthale ye dikkuna chustunna kavvintagaa aa aa<BR>aa.nee chelime chitikesi nanu pilicheyi neekesi<BR>nee chelime chitikesi nanu pilicheyi neekesi<BR>nuvvu chevilocheppe oosula kosam nenocchesaa parugulu teesi<BR>naa chilaka nuvve kaavaali naa raa chilaka navve kaavaali<BR>raagaala puvvai raavaali anuraagaala muvvai mogaalichukkallokam chuttu tiragaali anukuntu vuha vurege vennela daarullo<BR>nenunna rammantu o thara naa kosam vechi<BR>saavaasam panche samayamlo<BR>nurellaki saripoye aashalni pandinchagaa aa<BR>aa ee sneham chigurinchi ekaantam pulakinchi<BR>anubandhaale suma gandhaalai aanandaale viraboostu unte<BR>naa chilaka nuvve kaavaali naa raa chilaka navve kaavaali<BR>raagaala puvvai raavaali anuraagaala muvvai mogaalianaganaga aakaasham vundi aakaashamlo megham vundi<BR>megham venaka raagam vundi raagam ningini kariginchindi<BR>karige ningi chinukayindi chinuke chitapata paatayindi<BR>chitapata paate taake nela chilakalu vaale chettayindi<BR>naa chilaka nuvve kaavaali naa raa chilaka navve kaavaali<BR>raagaala puvvai raavaali anuraagaala muvvai mogaali<BR><BR><BR><BR>lyrics:anaganaga akasham vudhi<BR>film:nuvve kavali<BR>music:koti<BR>lyricist:sirivennela seetharama sastry,"Anaganaga akasham vudhi Lyrics,Nuvve Kavali 2000 lyrics,Nuvve Kavali film lyrics,Nuvve Kavali lyrics,Nuvve Kavali movie lyrics,Nuvve Kavali songs,Sirivennela Seetharama Sastry song lyrics,anaganaga akasham vudhi,nuvve kavali,koti,sirivennela seetharama sastry"
Feb 7,Koyila paata baagundaa Lyrics – Ninne Premista (2000),Telugu Lyrics,Koyila paata baagundaa Lyrics<BR><BR><BR>koyila paata baagundaa kommala sadi baagundaa<BR>punnami tota baagundaa vennela siri baagundaaappudeppudo gunnamaavi totalo<BR>atla taddi ooyalooginattluga<BR>ippudenduko artha raatri velalo<BR>gurtu kostondi kotta kottagaa<BR>nidurinchina yeda nadilo alalegisina alajadigaa<BR>teepi teepi chedu idaa vepa pulu gaada idaa<BR>chilakamma cheppamma chirugaali cheppammakoyila paata baagundaa kommala sadi baagundaa<BR>punnami tota baagundaa vennela siri baagundaamabbu chaatulo vunna vennelammaki<BR>bugga chukkalaaga vunna taaraka<BR>kobbaraakuto allukunna bommaki<BR>pelli chukka pettinattu vundi gaa<BR>kalalu kane kannulalo kunukeragani kalavaramaa<BR>reyiloni palavaramaa haayiloni paravasama<BR>chilakamma cheppammaa chirugaali cheppammaakoyila paata baagundee kommala sadi baagundee<BR>punnami tota baagundee vennela siri baagundee<BR>andamaina malle baala baagundee<BR>alli billi meghamala baagundee<BR>chilakamma baagundee chirugaali baagundeekoyila paata baagundee kommala sadi baagundee<BR>punnami tota baagundee vennela siri baagundee<BR><BR><BR><BR>lyrics:koyila paata baagundaa<BR>film:ninne premista<BR>music:s. a. rajkumar<BR>lyricist:sirivennela seetharama sastry,"Koyila paata baagundaa Lyrics,Ninne Premista 2000 lyrics,Ninne Premista film lyrics,Ninne Premista lyrics,Ninne Premista movie lyrics,Ninne Premista songs,Sirivennela Seetharama Sastry song lyrics,koyila paata baagundaa,ninne premista,s. a. rajkumar,sirivennela seetharama sastry"
Feb 6,Ekkada Ekkada Lyrics – Murari (2001),Telugu Lyrics,Ekkada Ekkada Lyrics<BR><BR><BR>kulukulo aa melikelu meghaalalo merupulu<BR>palukulu aa pedavulu mana telugu raachilakalu<BR>padunulu aa choopulu churukaina sura kattulu<BR>parugulu aa adugulu godaarilo varadalu<BR>naa gundelo adomaadiri nimpeyake sudhaamaadhuri<BR>naa kallalo kalala pandiri alleyakoyi mahaapokiri<BR>mabbulo daagundi tanavaipe laagindi<BR>siggalle taakindi buggallo paakindi<BR>ohoo tuntari tuntari tuntari choopulu chaalikaevvaru nannadagare atagaadi roopentani<BR>adigite choopinchanaa niluvettu chirunavvuni<BR>merupuni toli chinukuni kalagalipi choodaalani<BR>evariki anipinchinaa choodochchu naa cheliyani<BR>ennaalilaa tanostaadani choodaalataa prati daarini<BR>yetotalo tanundonani yetu pampanuu naa manasuni<BR>e naadu intidigaa khangare yeruganugaa<BR>avunannaa kaadannaa gundelaku kudurundaatuntari tuntari tuntari choopulu chaalika<BR>ohoo allari allari allari aasalu repaka<BR>ekkada ekkada ekkada undo taaraka<BR>naalo ukkiri bikkiri oohalu repe gopika<BR>poovaanagaa kurustunnadi<BR>naa choopulo merustunnadi<BR>naakosame talukkando naa perune pilustunnado<BR>kavvinche chandramaa doboochii chaalammaa<BR>ye voore andamaa aachooki andumaaakkada akkada akkada undaa taarakaa<BR>adigo tellani mabbula madhyana daagi daagakaa<BR><BR><BR><BR>lyrics:ekkada ekkada<BR>film:murari<BR>music:mani sharma<BR>lyricist:sirivennela seetharama sastry,"Ekkada Ekkada Lyrics,Murari 2001 lyrics,Murari film lyrics,Murari lyrics,Murari movie lyrics,Murari songs,Sirivennela Seetharama Sastry song lyrics,ekkada ekkada,murari,mani sharma,sirivennela seetharama sastry"
Feb 5,Coma Coma Coma Lyrics – Run Raja Run (2014),Telugu Lyrics,Coma Coma Coma Lyrics<BR><BR><BR>abc raane radhu<BR>123 guruthe ledhu<BR>lkg pillonnayipoya<BR>atm pincode ayina<BR>memory lo lene ledhu<BR>antha luv mafia<BR>ninchunna chote<BR>kanchu statue la freeze ayyela<BR>lovely danger lo padipoya<BR>aisa high tension theegai<BR>nannu all roundu lock up chesi<BR>fuse ye peekesavammayaa<BR>boom boom its crazy time<BR>boom boom its cozy time<BR>boom boom man marji time<BR>one more time one more time<BR>boom boom its party time<BR>boom boom its freaky time<BR>boom boom mann masti time<BR>one more time one more timeperfume samudram lona<BR>freaky ga scuba diving<BR>chesthunna feeling vochindhe<BR>rainbow rekkalne thodigi<BR>bungee jump dookesthunna<BR>anandam alladinchindhe<BR>vennello merise manchu<BR>thinnello skeeying chese<BR>thrill ento nede thelisindhe<BR>osi pilla nuvu hug isthunte<BR>lolopali aakali gonthu<BR>once more ani whistle esthunnadhe<BR>coma coma coma<BR>yeh hai prema coma<BR>dillu fujiyama<BR>dhadel antu pelindhe<BR>kya kiyyare bhama<BR>ho gaya hungama<BR>dhimma thirigi bomma<BR>ultaa pulta ayyindhe<BR>la la la lucky chance<BR>la la la lovely trance<BR>pilla neevalle chesthuna<BR>gaallo gangnam dance<BR>boom boom its crazy time<BR>boom boom its cozy time<BR>boom boom man marji time<BR>one more time one more time<BR>boom boom its party time<BR>boom boom its freaky time<BR>boom boom mann masti time<BR>one more time one more time<BR><BR><BR><BR>lyrics:coma coma coma<BR>film:run raja run<BR>music:ghibran<BR>lyricist:ramajogayya sastry,"Coma Coma Coma Lyrics,Ramajogayya Sastry Song lyrics,Run Raja Run 2014 lyrics,Run Raja Run film lyrics,Run Raja Run lyrics,Run Raja Run movie lyrics,Run Raja Run songs,coma coma coma,run raja run,ghibran,ramajogayya sastry"
Feb 4,Oho Jambiya Lyrics – Mallesham (2019),Telugu Lyrics,Oho Jambiya Lyrics<BR><BR><BR>ememi kavali saami ki<BR>nallagonda moulaali ki<BR>ememi kavali saami ki<BR>nallagonda moulaali ki<BR>buttal kaavale saami ki<BR>dattil kaavale saami ki<BR>buttal kaavale saami ki<BR>dattil kaavale saami ki<BR>buttal kaavale saami ki<BR>dattil kaavale saami ki<BR>buttal kaavale saami ki<BR>dattil kaavale saami kioho jambiya olampally jambiya<BR>oho jambiya olampally jambiya<BR>nathoni matladu naampaly jambiya<BR>nathoni matladu naampaly jambiya<BR>okkate peeru thori maseedhu<BR>dhunkutha soodai alaila<BR>okkate peeru thori maseedhu<BR>dhunkutha soodai alaila<BR>okkate peeru thori maseedhu<BR>okkate peeru thori maseedhu<BR>okkate peeru thori maseedhu<BR>dhunkutha soodai alaila<BR>okkate peeru thori maseedhu<BR>dhunkutha soodai alaila<BR>oho jambiya olampally jambiya<BR>oho jambiya olampally jambiya<BR>nathoni matladu naampaly jambiya<BR>nathoni matladu naampaly jambiya<BR>oho jambiya olampally jambiya ah<BR>oho oho oho oho oo<BR>oho oho oho oho oodoole dulera kasimaa<BR>dummu lepara kasimaa<BR>doole dulera kasimaa<BR>dummu lepara kasimaa<BR>dummu lepara kasimaa<BR>dulaadu dhunku kasimaa<BR>dummu lepara kasimaa<BR>dulaadu dhunku kasimaa<BR>erupu dhatti merupu dhatti<BR>vannela gulaabi dhatti<BR>erupu dhatti merupu dhatti<BR>vannela gulaabi dhatti<BR>talupu talupu mudupu jutti<BR>kudukala bellam patti<BR>talupu talupu mudupu jutti<BR>kudukala bellam patti<BR>malle sigala oodhu pogala<BR>denkkaddeddem kaalu kadala<BR>malle sigala oodhu pogala<BR>denkkaddeddem kaalu kadala<BR>denkkaddeddem kaalu kadala<BR>denkkaddeddem kaalu kadala<BR>denkkaddeddem kaalu kadala<BR>denkkaddeddem kaalu kadala<BR>matham marisi kulam marisi<BR>ooru vaada murisi aada<BR>matham marisi kulam marisi<BR>ooru vaada murisi aada<BR>matham marisi kulam marisi<BR>ooru vaada murisi aada<BR>matham marisi kulam marisi<BR>ooru vaada murisi aadaoho jambiya olampally jambiya<BR>oho jambiya olampally jambiya<BR>nathoni matladu naampaly jambiya<BR>nathoni matladu naampaly jambiya<BR>oho jambiya olampally jambiya ah<BR><BR><BR><BR>lyrics:oho jambiya<BR>film:mallesham<BR>music:mark k. robin<BR>lyricist:goreti venkanna,"Oho Jambiya Lyrics,Goreti Venkanna song lyrics,Mallesham 2019 lyrics,Mallesham film lyrics,Mallesham lyrics,Mallesham movie lyrics,Mallesham songs,oho jambiya,mallesham,mark k. robin,goreti venkanna"
Feb 3,Seetha Kalyana Vaibhogame Lyrics – Ranarangam (2019),Telugu Lyrics,Seetha Kalyana Vaibhogame Lyrics<BR><BR><BR>seeta kalyana vaibhogame<BR>raama kalyana vaibhogamesubham ani ila akshintalu ala deevenalato<BR>atu itu janam hadaviditanam<BR>tullintala ee pelli logillalo<BR>padandani bandhuvulokatai<BR>sannaayila sandadi modalai<BR>tathastani mudulu vese heyseeta kalyana vaibhogame<BR>raama kalyana vaibhogamedooram tarugutunte<BR>gaaram perugutunte<BR>vanike setulaku gaasula<BR>chappudu chappuna aapukoni<BR>gadeyaga marichina talupe<BR>veyyandani saigalu telipe<BR>kshanalika karigipovaapawanaja stuti paatra<BR>seeta kalyana vaibhogame<BR>raama kalyana vaibhogame<BR><BR><BR><BR>lyrics:seetha kalyana vaibhogame<BR>film:ranarangam<BR>music:prashant pillai<BR>lyricist:balaji,"Seetha Kalyana Vaibhogame Lyrics,Balaji song lyrics,Ranarangam 2019 lyrics,Ranarangam film lyrics,Ranarangam lyrics,Ranarangam movie lyrics,Ranarangam songs,seetha kalyana vaibhogame,ranarangam,prashant pillai,balaji"
Feb 2,Athi Methani Lyrics – Balu (2005),Telugu Lyrics,Athi Methani Lyrics<BR><BR><BR>what am i going to do without you<BR>what am i going to say my angelati mettani manasuni ruvvi mati mottam tabbubbii<BR>nachchaavoy achcha telugabbiisuti mettani kanulato kummii sumagandham virajimmii<BR>nachchaavoy achcha telugammiirowdi abbi ninu choodamgaane manasubbii<BR>vachchaanabbii abbiraagalammii nuvu pilavangaane ninu nammii<BR>valachaanammii ammiinannayyaki annay nuvvai gurajaada guruve nuvvai<BR>nava kavitalu raasey o rabbiisuti mettani kanulato kummii sumagandham virajimmii<BR>nachchaavoy achcha telugammiilepaakshi nandi nee roopulo chepaakshinayyaa nee cheruvuloaddanki cheera nii menilo addankinayyaa nee trovalokonalu talakonalu nee meesaalalo<BR>erulu kollerulu nee muripaalalomedalu bejavaadalu nee paruvaalalo<BR>daadulu palanaadulu nee pantaalaloamaraavati silpaanni nenai chigurinchaa<BR>nee needalo needalohyderabadi biryaani ruchine chavi choosaa<BR>nee todulo todulogodaavari ganilo kannaa khanijaalu naalo minna<BR>sodaale chesey o rabbiaa kona seema nee kulukulo kotappa konda nee gundeloaa kaaka rege naa tanuvulo o kaakateeya nee chelimitomelimi siva taandavam nee paadaalalo<BR>baasara mantraalayam nee bandhaalalonairuti rutu maaratam ika nee raakato<BR>naijaamula paripaalanam mana nadijaamuloaraku loya irukullo nene padutunnaa<BR>ee velalo lo velalo lovithalaachaaryaa vintalane nene choostunnaa<BR>nee leelalo leelaloaa raamagundamloni velugantaa choopistaale ee premallone o lammiati mettani manasuni ruvvi mati mottam tabbubbii<BR>nachchaavoy achcha telugabbiisuti mettani kanulato kummii sumagandham virajimmii<BR>nachchaavoy achcha telugammii<BR><BR><BR><BR>lyrics:athi methani<BR>film:balu<BR>music:mani sharma<BR>lyricist:chandrabose,"Athi Methani Lyrics,Balu 2005 lyrics,Balu film lyrics,Balu lyrics,Balu movie lyrics,Balu songs,ChandraBose song lyrics,athi methani,balu,mani sharma,chandrabose"
Feb 1,Adhento okksari Lyrics – Swamy Raa Raa (2013),Telugu Lyrics,Adhento okksari Lyrics<BR><BR><BR>andham chandam telugu butta bomma dhanyam kadha<BR>pathikella janma kalle kalipavo<BR>kale kala mundhu choodaledhu idho vidham<BR>kottha pichi edho thulle santhosham<BR>palarathi paina paadam<BR>kandipoyenento paapam<BR>urukodhe unna pranam<BR>isuka renuvayna neeku kali kinda guchukunte<BR>neela evaru lene leru<BR>premo idhi emo ammo endhammovelakani vela gola<BR>premalone goppa leela o bela kopala<BR>chall gali chempa meedha<BR>cheyyi chooskundi neekai choodantu nee vaipe edhi<BR>letha golla kanne pilla<BR>lothu kallu champelaa<BR>katukayina leni vela<BR>nee disthi theesi lakshanaga ashtapadhulu padukunta<BR>neela evaru lene leru<BR>premo idhi emo ammo endhammo<BR>neela evaru lene leru<BR>premo idhi emo ammo endhammo<BR><BR><BR><BR>lyrics:adhento okksari<BR>film:swamy raa raa<BR>music:sunny mr<BR>lyricist:krishna chaitanya,"Adhento okksari Lyrics,Krishna Chaitanya song lyrics,Swamy Raa Raa 2013 lyrics,Swamy Raa Raa film lyrics,Swamy Raa Raa lyrics,Swamy Raa Raa movie lyrics,Swamy Raa Raa songs,adhento okksari,swamy raa raa,sunny mr,krishna chaitanya"
Jan 31,Sitamma Vakitlo Sirimalle Chettu Lyrics – Seethamma Vakitlo Sirimalle Chettu (2013),Telugu Lyrics,Sitamma Vakitlo Sirimalle Chettu Lyrics<BR><BR><BR>pandina chethikenno siggulochi<BR>aaha siggantha cheera gattindi<BR>cheera lo chandamama evvaramma aa gumma seetammaaseethamma vakitlo sirimalle chettu<BR>sirimalle chettemo viragabusindhi<BR>komma kadalakunda koyyandi poolu<BR>kosinavaanni seetha koppu chuttandi<BR>koppuna poolu guppe thenthukandi<BR>kodanda ramayya vasthunnadhandi<BR>rane vachadoyamma aa ramayya<BR>vasthu chesadamma edo maaya<BR>rane vachadoyamma aa ramayya<BR>vasthu chesadamma edo maayaseetaki ramude sonthamaye chotidi<BR>nelatho aakasam viyyamonde velidi<BR>mudu mullu vesthe moodu lokalaki muchatochenamma oooo<BR>yedu angalesthe yedu janmalaki veedadisindammaseetamma vakitlo sirimalle cheetu<BR>sirimalle chettu pai chilaka valindi<BR>chilakamma muddhu ga cheppindo mata<BR>aa mata vinna ma raama antundi<BR>raama raama annadi aa seethe gunde<BR>annanade aameki mogudayyadechethilo chethule cherukunte sambaram<BR>chupulo chupule leenamaithe sundaram<BR>janta bagundantu gonthu vippayanta chuttu chettu chema<BR>panta pandindantu pongipoindamma idigo ee seetamma<BR><BR><BR><BR>lyrics:sitamma vakitlo sirimalle chettu<BR>film:seethamma vakitlo sirimalle chettu<BR>music:mickey j meyer<BR>lyricist:ananta sriram,"Sitamma Vakitlo Sirimalle Chettu Lyrics,Ananta Sriram song lyrics,Seethamma Vakitlo Sirimalle Chettu 2013 lyrics,Seethamma Vakitlo Sirimalle Chettu film lyrics,Seethamma Vakitlo Sirimalle Chettu lyrics,Seethamma vakitlo Sirimalle chettu movie lyrics,Seethamma Vakitlo Sirimalle Chettu songs,sitamma vakitlo sirimalle chettu,seethamma vakitlo sirimalle chettu,mickey j meyer,ananta sriram"
Jan 30,Nee kosam nee kosam Lyrics – Preyasi Raave (1999),Telugu Lyrics,Nee kosam nee kosam Lyrics<BR><BR><BR>ninnoo nannoo penavese preme saakshigaa<BR>kannoo kannoo kalabose kalale pandagaa<BR>minnoo mannoo ekam cheddaam harivillugaanaakosam naakosam ninne naa jatagaa<BR>e daivam pampeno bahumatigaanaa oopirilo uyyaalesi noorella kaalam<BR>ninu laalinchaali vechchani kalalni panchaalee<BR>nee snehamlo snaanam chesi naa kanne deham<BR>tarinchipovaali teeyani swaraalu paadaaleeparulaku ennadu teliyani challani chelimito<BR>ee naa anuraagam nee gundene meetanee<BR>virahapu vediki kanabadakaa vidavani joduga mudipadagaa<BR>alle ee bandham kalakaalam vundiponeeneekosam neekosam jeevincha chilakaa<BR>naa praanam neevene manitunakaakaasepainaa kallonainaa nee oohalenee<BR>kshanaalu unnaayaa ontari tanaalu unnaayaa<BR>em chestunnaa etu choostunnaa<BR>nee roopulone prateedi choostunnaa<BR>ninne prapanchamantunnaamamatalu chindina maduvula vinduku<BR>atidhulugaa aahwaniddaam aaraaru kaalaalanee<BR>alalaku andani jaabilinee vennela vaanaga dinchukunee<BR>geliche sandramlaa santosham pongi poneenaakosam naakosam ninne naa jatagaa<BR>e daivam pampeno bahumatigaa<BR>ninnoo nannoo penavese preme saakshigaa<BR>kannoo kannoo kalabose kalale pandagaa<BR>minnoo mannoo ekam cheddaam harivillugaa<BR><BR><BR><BR>lyrics:nee kosam nee kosam<BR>film:preyasi raave<BR>music:m m srilekha<BR>lyricist:sirivennela seetharama sastry,"Nee kosam nee kosam Lyrics,Preyasi Raave 1999 lyrics,Preyasi Raave film lyrics,Preyasi Raave lyrics,Preyasi Raave movie lyrics,Preyasi Raave songs,Sirivennela Seetharama Sastry song lyrics,nee kosam nee kosam,preyasi raave,m m srilekha,sirivennela seetharama sastry"
Jan 29,Avuna Neevena Lyrics – Rudramadevi (2015),Telugu Lyrics,Avuna Neevena Lyrics<BR><BR><BR>inni naalu lethe nedithemi bidiyyam<BR>kaalukathapanethe vedukaina samayam<BR>thulalaadhi melukaathe pichibhela thanama<BR>aapa tharamaa ventha tharimae pilla gaali mahima<BR>simgamanthi pourusham illa<BR>benkha padite paruvu kathela<BR>jinga pilla kalle ilaa vetadena<BR>auna ninnena vennandhu chelimivanukkunna<BR>ayina ikappayna vendathu kaladhavanukkona<BR>ninu kalavana naannu maruvana<BR>thaha thahala thappanalu tharymenu thama valana<BR>avuna neevena nee vedhukutunna nithivena<BR>avuna ninnena vennandhu chelimivanukona<BR><BR><BR><BR>lyrics:avuna neevena<BR>film:rudramadevi<BR>music:ilaiyaraja<BR>lyricist:sirivennela seetharama sastry,"Avuna Neevena Lyrics,Rudramadevi 2015 lyrics,Rudramadevi film lyrics,Rudramadevi lyrics,Rudramadevi movie lyrics,Rudramadevi songs,Sirivennela Seetharama Sastry song lyrics,avuna neevena,rudramadevi,ilaiyaraja,sirivennela seetharama sastry"
Jan 28,Egire Mabbulalona Lyrics – Happy (2006),Telugu Lyrics,Egire Mabbulalona Lyrics<BR><BR><BR>ye udhayam ee hrudayam heycheruthundo ee prema<BR>ee nimisham yedi nijam ho teliyakundhe ee maayaaasha padithe andanandhe oorukunte cherukundhe<BR>taguvulone chiguru vesindhe heyegire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevoo<BR>egire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevoonidharoye nee kanulu yedhalona aa kalalu<BR>eduraina epudaina kallara chusena<BR>neetho kalisi neetho perigi neetho thirigi aashagaa<BR>ninne thalachi ninne pilichi innalluganuvvante istham unna nuvve naa sarvam anna<BR>naa gundello dhachesindhe mounanga premayetuvaipe nee parugu vinaledha naa pilupu<BR>ipudaina ikanaina nee pantham aagena<BR>anni marichi kopam vidichi naatho chelime chesinaa<BR>poye varaku naa ee bathuku neede kadaaneethode kavalantu nee needai undalantu<BR>navaraagalu alaapinche naalo ee premaegire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevoo<BR>egire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevooye udhayam ee hrudayam heycheruthundo ee prema<BR>ee nimisham yedi nijam ho teliyakundhe ee maaya<BR>aasha padithe andanandhe oorukunte cherukundhe<BR>taguvulone chiguru vesindhe heyegire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevoo<BR>egire mabbulalona pagale vennela vaana<BR>palike navvula veenagundello saage raagaalevoo<BR><BR><BR><BR>lyrics:egire mabbulalona<BR>film:happy<BR>music:yuvan shankar raja<BR>lyricist:kulasekhar,"Egire Mabbulalona Lyrics,Happy 2006 lyrics,Happy film lyrics,Happy lyrics,Happy movie lyrics,Happy songs,Kulasekhar song lyrics,egire mabbulalona,happy,yuvan shankar raja,kulasekhar"
Jan 27,5 Feet 8 inches Lyrics – Jagadam (2007),Telugu Lyrics,5 Feet 8 inches Lyrics<BR><BR><BR>5 star chocolate lanti sweet guna ammai<BR>street lona fight chese<BR>natu gadiki padipoindhismile iste keke figure ithe ok<BR>ee piece ae nake thagunastyle ammo shake aa studies weakee<BR>by mistake thanake<BR>padinaaa thanu naaa range ee nainkem chestam adjust avdham<BR>zindagi motham saduku podham5 feet 8 inches kingu lanti seenu gadu<BR>5 feet 4 inches<BR>subbalaxmiki padi poyaduvasu gadiki no annanu<BR>bosu gadiki no annanu<BR>vedikemo yes annanu<BR>andharini miss iyanamiss iyana miss iyanagangakemo tempt iyanu<BR>mangakemo melt iyanu<BR>dhinikemo commit iyanu<BR>adharitho cut iyanacut iyana cut iyanamari inkocham try chesunte<BR>mahesh babu match ounemoavunee pilla ne structure ki<BR>anyayam jarigindhemoserious ga trailesunte<BR>sania mirza set avunemoavunra maava ne talentu<BR>anavasaranga waste idhemoinkem chestam adjust avdham<BR>zindagi motham saduku podhamo 5 feet 8 inches<BR>5 feet 8 inches kingu lanti seenu gadu<BR>5 feet 4 inches<BR>subbalaxmiki padi poyaduee hug cheste kissichindhi<BR>siggu pakana petesindhi<BR>cooperation andhinchindhi<BR>character clean aa kadaclean aa kada cleanaa kadahey mandhu kotte alavatundhi<BR>dhammu kotte habit undhi<BR>inkedho unduntundhi<BR>veedasalu freshaa kadafresh aa kada fresh aa kadaporemo posh gundhi<BR>first love na thone naflash back pakana petti<BR>future lo podham mamaporagadu fast gundu<BR>last daka thodundenataste chupi lock veste<BR>life longu ninu vadhelenainkem chestam adjust avdham<BR>zindagi motham saduku podhamhey 5 feet 8 inches5 feet 8 inches kingu lanti seenu gadu<BR>5 feet 4 inches<BR>subbalaxmiki padi poyadu<BR>5 star chocolate lanti sweet gunna ammai<BR>street lona fight chese<BR>natu gadiki padipoindhiseenu nuvvu koncham kraf marchi<BR>aa shirt medha t-shirt vesav anuko<BR>adharipodhi<BR>acchu mahesh babu la untav telusainkem chestam adjust avdhammari nuvvo o mukkupogetesi<BR>potti govunesukunav annuko<BR>dhada dhada ladipodhi<BR>ditto sania mirza la vuntavzindagi motham saduku podhaminkem chestam adjust avdham<BR>zindagi motham saduku podham<BR>saduku podhaaaaaam<BR><BR><BR><BR>lyrics:5 feet 8 inches<BR>film:jagadam<BR>music:devi sri prasad<BR>lyricist:chandrabose,"5 Feet 8 inches Lyrics,ChandraBose song lyrics,Jagadam 2007 lyrics,Jagadam film lyrics,Jagadam lyrics,Jagadam movie lyrics,Jagadam songs,5 feet 8 inches,jagadam,devi sri prasad,chandrabose"
Jan 26,Melikal Lyrics – Camera Man Gangatho Rambabu (2012),Telugu Lyrics,Melikal Lyrics<BR><BR><BR>ila lip lagesav ala nippu rajesav<BR>thararu nuv naa nanne dosukochesav<BR>netho theesukochesav thararu nuv naa<BR>kiss chloroform ichave monokini<BR>pareshane chesavule pilagadini<BR>full following nede kada<BR>chusi chudanga padipoya aipoya fida fida<BR>ready ready one two three dhoom dhamaka<BR>labo labo love lo na egiri paddaka<BR>ready ready one two three ra ilaga<BR>pilla pilla pelchestha paduchu patakaneelo undi heroin nuvve na heroine<BR>thararu nuv naa choopulthone barrell<BR>gun trigger nokki dhana dhan<BR>thararu nuv laa naalo nuvvochi<BR>shehnai ni etta mosede ammadu ee hai ni<BR>yada chusthunna neede hawa<BR>i am lucky ra dakkav ra akira kurasawa<BR>ready ready one two three dhoom dhamaka<BR>labo labo love lo na egiri paddaka<BR>ready ready one two three ra ilaga<BR>pilla pilla pelchestha paduchu patakahey meilaku thirguthunte ammayo<BR>miracle jaruguthunde aayayo<BR>macanas gold lanti papayo<BR>mere dil dheemtanaka danceaayo<BR><BR><BR><BR>lyrics:melikal<BR>film:camera man gangatho rambabu<BR>music:mani sharma<BR>lyricist:bhaskarabhatla,"Melikal Lyrics,Bhaskarabhatla song lyrics,Camera Man Gangatho Rambabu 2012 lyrics,Camera Man Gangatho Rambabu film lyrics,Camera Man Gangatho Rambabu lyrics,Camera Man Gangatho Rambabu movie lyrics,Camera Man Gangatho Rambabu songs,melikal,camera man gangatho rambabu,mani sharma,bhaskarabhatla"
Jan 25,Na Prema Kathaku Lyrics – Solo (2011),Telugu Lyrics,Na Prema Kathaku Lyrics<BR><BR><BR>emi cheppanu maama<BR>arey enthani cheppanu maama<BR>aadi thappani prema<BR>idi gadi tappina prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra premakannu naade velu naade<BR>chitikelone cheekataaye jeevitham<BR>vaadipode veedipode<BR>mullulaga gilluthondi gnapakam<BR>yee peddamma kurchundo nettimeeda<BR>potugaadilaga paatincha mariyada<BR>naa kommanu nene narukunna kaadaa<BR>thaluchukunte ponguthondi baadhaemi cheppanu maama<BR>arey enthani cheppanu maama<BR>aadi thappani prema<BR>idi gadi tappina prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra premaamma ledu nanna ledu<BR>akka chelli anna thambi lerule<BR>anni nuvve anukunna prema<BR>chethulaara cheyyi jaripoyene<BR>ee solo lifulona okka kshanamu<BR>endukochindoo intha kanthi velliponu<BR>sarlee anukunna sardukolekunnaa<BR>agnigundam manduthondi lonaemi cheppanu maama<BR>arey enthani cheppanu maama<BR>aadi thappani prema<BR>idi gadi tappina prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra prema<BR>vishwadabhirama vinura vemaa<BR>gonthu digani garalame ra prema<BR><BR><BR><BR>lyrics:na prema kathaku<BR>film:solo<BR>music:mani sharma<BR>lyricist:ramajogayya sastry,"Na Prema Kathaku Lyrics,Ramajogayya Sastry Song lyrics,Solo 2011 lyrics,Solo film lyrics,Solo lyrics,Solo movie lyrics,Solo songs,na prema kathaku,solo,mani sharma,ramajogayya sastry"
