Date,Title,Categories,Lyrics,Tag
,Basanti Song Lyrics,hindi Lyrics,"Basanti Song Lyrics<BR><BR><BR>Oh Mere Veeru Ki Jaan Fasi Hai<BR>Gabbar Ki Bhayanak Hasi Hai<BR>Oh Mere Veeru Ki Jaan Fasi Hai<BR>Gabbar Ki Bhayanak Hasi Hai<BR>Main Toh Tod Dungi Payal<BR>Ho Jayungi Ghayal<BR>Chahe Pairon Mein Chubh Jaye Kanch<BR>Basanti Aaj Basanti Aaj<BR>Basanti Aaj Kutton Ke Samne Na Nach<BR>Basanti Aaj Basanti Aaj<BR>Basanti Aaj Kutton Ke Samne Na NachTu Dekhe Meri Or Tujhko Koyi Aur<BR>Zulmi Najar Se Dekhta Hai<BR>Haan Tu Dekhe Meri Or Tujhko Koyi Aur<BR>Zulmi Najar Se Dekhta Hai<BR>Banke Dear Mera Dekhe Figure Mera<BR>Ankhiyon Ko Tu Sekta Hai<BR>Dance Aisa Karungi Roke Se Na Rukungi<BR>Chahe Subah Ke Baj Jaye 5<BR>Basanti Aaj Basanti Aaj<BR>Basanti Aaj Kutton Ke Samne Na Nach<BR>Basanti Aaj Basanti Aaj<BR>Basanti Aaj Kutton Ke Samne Na Nach<BR>Oh Mere Veeru Ki Jaan Fasi Hai<BR>Gabbar Ki Bhayanak Hasi Hai<BR>Main Toh Tod Dungi Payal<BR>Ho Jayungi Ghayal<BR>Chahe Pairon Mein Chubh Jaye Kanch<BR>Basanti Aaj Basanti Aaj<BR>Basanti Aaj Kutton Ke Samne Na Nach<BR>Nachungi Aaj Nachungi Aaj<BR>Nachungi Chahe Pairon Mein Chubh Jaye Kanch<BR><BR><BR><BR><BR>Movie / Album:Suraj Pe Mangal Bhari<BR>Language:Hindi<BR>Lyricist:Danish Sabri<BR>Singer's:Danish Sabri, Payal Dev<BR>Music Director:Javed–Mohsin<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Diljit Dosanjh, Manoj Bajpayee","Basanti Song Lyrics,Suraj Pe Mangal Bhari,Hindi,Danish Sabri,Danish Sabri,Payal Dev,Javed–Mohsin,Zee Music Company,2020,Diljit Dosanjh,Manoj Bajpayee"
,Waareya Song Lyrics,hindi Lyrics,"Waareya Song Lyrics<BR><BR><BR>Din raat akhiyan nu<BR>Bas tu hi dissda ae<BR>Tu na dikhe to jee ni lagda mera<BR>Dil di jagah tu hi<BR>Pal pal dhadakta hai<BR>Bhull ke vi yaara tu ni hona juda<BR>Hakdaar tera hoon<BR>Har baar tera hoon<BR>An loon chahe janam<BR>Chahe main sau dafaDuniya saari chhad ke chal raha<BR>Teriyan raahwan teri galiyan<BR>Tere sadke sab main waareya<BR>Jis din se tu saanu mileya<BR>Main tere pichhe pichhe turreya<BR>Tere sadke sab main waareya<BR>Mujh se hazaron hain<BR>Tujh sa nahi koyi<BR>Main hoon sitara<BR>Tu chann ae mera<BR>Mainu khuda teri akhan ch dissda ae<BR>Ki ve karaan tera main shukriya<BR>Jis di nahi raatan hai woh savera tu<BR>Badle kade vi na mausam tera<BR>Khushiyan teri main dum rakheya<BR>Mar jaana main je tu russeya<BR>Tere sadke sab main waareya<BR>Rishte saare naate chhadeya<BR>Sab ne laare tu hi sacheya<BR>Tere sadke sab main waareya<BR><BR><BR><BR><BR>Movie / Album:Suraj Pe Mangal Bhari<BR>Language:Hindi<BR>Lyricist:Kunaal Vermaa<BR>Singer's:Javed–Mohsin, Vibhor Parashar<BR>Music Director:Javed–Mohsin<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Diljit Dosanjh, Manoj Bajpayee","Waareya Song Lyrics,Suraj Pe Mangal Bhari,Hindi,Kunaal Vermaa,Javed–Mohsin,Vibhor Parashar,Javed–Mohsin,Zee Music Company,2020,Diljit Dosanjh,Manoj Bajpayee"
,Deedar De Song Lyrics,hindi Lyrics,"Deedar De Song Lyrics<BR><BR><BR>Ke maine nazar jo maari re<BR>Padega dil pe bhaari re<BR>Main to tujhko kardu sick<BR>Oh yaar ve<BR>Yeh mera asar khumari re<BR>Baatein badi karaari re<BR>Tere dil se karlu play<BR>Oh yaar ve<BR>100 baar ve maaru tere<BR>100 baar ve maaru tere<BR>Maare jo tu ik baar ve<BR>Deedar deDeedar de deedar de<BR>Deedar de deedar de<BR>Deedar de deedar de<BR>Deedar de deedar de [x2]<BR>Ori tere moves bade shaitani<BR>Mujhe achhi lagi nadaani<BR>Danger yeh tera taur tareeka re<BR>Hoye Hoye<BR>Pehle tu bann gayi ki rani<BR>Phir karne lagi manmaani<BR>Tauba yeh tera fraud saleeka re<BR>Ik raat bhar tu maanja<BR>Ik raat bhar tu maanja<BR>Dil karde naa inkaar ve<BR>Deedar de<BR>Deedar de deedar de<BR>Deedar de deedar de<BR>Deedar de deedar de<BR>Deedar de deedar de [x2]<BR><BR><BR><BR><BR>Movie / Album:Chhalaang<BR>Language:Hindi<BR>Lyricist:Panchhi Jalonvi<BR>Singer's:Asees Kaur, Dev Negi<BR>Music Director:Vishal–Shekhar<BR>Label:T-Series<BR>Year:2020<BR>Starring:Nushrat Bharucha, Rajkummar Rao","Deedar De Song Lyrics,Chhalaang,Hindi,Panchhi Jalonvi,Asees Kaur,Dev Negi,Vishal–Shekhar,T-Series,2020,Nushrat Bharucha,Rajkummar Rao"
,Le Chhalaang Song Lyrics,hindi Lyrics,"Le Chhalaang Song Lyrics<BR><BR><BR>Zara gir ke dekh tu bhid ke dekh<BR>Phir khwabon pe tu mit ke dekh [x3]<BR>Maidan bhi hoga tera tu hakk se maang<BR>Laga mitti maathe laga mitti maathe<BR>Laga mitti maathe<BR>[Aur le chhalaang] x3<BR>Hey yeah!<BR>[Aur le chhalaang] x3<BR>Hey yeah!Likhi hai jo hathon par<BR>Woh bas lakeer hai<BR>Likhi hai jo hathon par<BR>Woh bas lakeer hai<BR>Likhni asmano par apni takdeer hai<BR>Puchha hai usne tujhse<BR>Zaaya na kar yeh mauka<BR>Chheen le apni kismat<BR>Hai kisne tujhko roka<BR>Apni kamzoriyon ki har had tu langh<BR>Laga mitti maathe laga mitti maathe<BR>Laga mitti maathe<BR>[Aur le chhalaang] x3<BR>Hey yeah!<BR>[Aur le chhalaang] x3<BR>Hey yeah!<BR>Maathe pe jo yeh bal hai<BR>Bhai ka gadha dal-dal hai<BR>Dal-dal pe bhagna hai<BR>Har teer dagna hai<BR>Cheer de andhera de seedhe baan<BR>Laga mitti maathe laga mitti maathe<BR>Laga mitti maathe<BR>[Aur le chhalaang] x3<BR>Hey yeah!<BR>[Aur le chhalaang] x3<BR>Hey yeah!<BR><BR><BR><BR><BR>Movie / Album:Chhalaang<BR>Language:Hindi<BR>Lyricist:Luv Ranjan<BR>Singer's:Daler Mehndi<BR>Music Director:Hitesh Sonik<BR>Label:T-Series<BR>Year:2020<BR>Starring:Nushrat Bharucha, Rajkummar Rao","Le Chhalaang Song Lyrics,Chhalaang,Hindi,Luv Ranjan,Daler Mehndi,Hitesh Sonik,T-Series,2020,Nushrat Bharucha,Rajkummar Rao"
,Teri Choriyaan Song Lyrics,hindi Lyrics,"Teri Choriyaan Song Lyrics<BR><BR><BR>Teri teri teri<BR>Akhiyon ke jaal vich kho gaya main<BR>Bina puchhe baby tera ho gaya main<BR>Gore gore gaal tere touch karne<BR>Dede permission ajj yeah yeah yeah<BR>Kyon tu chori chori kardi ae wah<BR>Aaja khule mein tu kar ikraar<BR>Bina gall te na karaan sorryan<BR>Ni aaye haaye teri choriyaan<BR>Ni aaye haaye teri choriyaan<BR>Teri choriyaan teri choriyaan<BR>Teri choriyanWang ni pahadan de<BR>Aaye haye haye nakhre aa tere ni<BR>Oye hoye hoye gin gin thakk gaya<BR>Aaye haye haye kinne tere chehre ni<BR>Wang nai pahadan de<BR>Oye hoye hoye nakhre aa tere ni<BR>Aaye haye haye gin gin thakk gaya<BR>Oye hoye hoye kinne tere chehre ni<BR>Ho tera 24 ghante deedar<BR>Saari duniya nu karke main paar<BR>Tere liye chhad aaya goriyan<BR>Ni aaye haaye teri choriyaan<BR>Ni aaye haaye teri choriyaan<BR>Teri choriyaan teri choriyaan<BR>Ni aaye haaye teri choriyaan<BR>Teri choriyan<BR>Ja ja ve mundeya ve<BR>Main tainu dil nai dena<BR>Main tainu pyar nahi kardi<BR>Main tainu dil nahio dena<BR>Haye pichhe pichhe aunda<BR>Meri chal na tu vekh<BR>Chal na tu vekh<BR>Mere vall na tu vekh<BR>Pichhe pichhe aunda<BR>Meri chal na tu vekh<BR>Chal na tu vekh<BR>Mere vall na tu vekh<BR>Ho meri tere naal duniya jahaan<BR>Aivein kareya na kar pareshan<BR>Khud rabb hi banaunda jodiyan<BR>Ni aaye haaye teri choriyaan<BR>Teri choriyan<BR>Ni aaye haaye teri choriyaan<BR>Ni aaye haaye teri choriyaan<BR>Teri choriyaan teri choriyaan<BR>Teri choriyan<BR><BR><BR><BR><BR>Movie / Album:Chhalaang<BR>Language:Hindi<BR>Lyricist:Guru Randhawa, Luv Ranjan<BR>Singer's:Guru Randhawa, Payal Dev<BR>Music Director:Guru Randhawa–Vee<BR>Label:T-Series<BR>Year:2020<BR>Starring:Nushrat Bharucha, Rajkummar Rao","Teri Choriyaan Song Lyrics,Chhalaang,Hindi,Guru Randhawa,Luv Ranjan,Guru Randhawa,Payal Dev,Guru Randhawa–Vee,T-Series,2020,Nushrat Bharucha,Rajkummar Rao"
,Care Ni Karda Song Lyrics,hindi Lyrics,"Care Ni Karda Song Lyrics<BR><BR><BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Ve main hi tere peeche peeche aauni aa<BR>Main hi tainu phone milauni aa<BR>Ve main hi tere peeche peeche aauni aa<BR>Main hi tainu phone milauni aa<BR>Sadde te tu mehar ni karda<BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Tu ta saddi care ni kardaTeri har baat ko main serious leti hu<BR>Tu karta hai mujhe ignore ve<BR>Sachi sachi dass do you love me or no<BR>Ya tere dil vich koyi hor ve<BR>Tera kaise lagta jee ae<BR>Haaye ve tere dil vich ki ae<BR>Tera kaise lagta jee ae<BR>Haaye ve tere dil vich ki ae<BR>Sadde naal tu share ni karda<BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Tu ta saddi care ni karda<BR>I swear kisi ladki ko na kabhi stare karu<BR>Aisi koyi mili nahi jisse tujhe compare karu<BR>Khana khane jo tu baithe peeche teri chair karu<BR>Isse jyada kiski ab kitni main care karu<BR>Jo hukum kare wo sab main karu<BR>Tere piche kis kis se ladu<BR>Toh kya main karu ab tu hi bataa<BR>Kis galti ki mujhe dedi saza<BR>Kabhi maine pucha kitne ladke teri snapchat pe<BR>Maine pucha kya karti poora din apne flat pe<BR>Kya maine kiya hai check kya hai tere mobile mein<BR>Kin kin ka naam hai chupaya last dial mein<BR>Kitna change aa gaya tere bolne ke style mein<BR>Kya chhupa rakha hai sarcastic si smile mein<BR>Kitna change aa gaya tere bolne ke style mein<BR>Kya kya chhupa rakha hai sarcastic si smile mein<BR>I swear to you<BR>I care for you<BR>I swear to you<BR>I care for you<BR>Miss tujhe karti hu whatsapp karti hu<BR>Har baari kare unseen tu<BR>Kabhi dad naal busy kabhi yaara naal busy<BR>Baatein karta hai thodi thodi mean tu<BR>Tu shareaam karda kyon ni mainu haan<BR>Tu sabke samne fadd meri baanh<BR>Tu shareaam karda kyon ni mainu haan<BR>Sabke samne tu fadd meri baanh<BR>Enni vi tu dare ni karda<BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Tu ta saddi care ni karda<BR>Tu ta saddi care ni karda<BR>Time spare ni karda<BR>Tu ta saddi care ni karda<BR>Yo yo honey singh!<BR><BR><BR><BR><BR>Movie / Album:Chhalaang<BR>Language:Hindi<BR>Lyricist:Alfaaz, Hommie Dilliwala, Yo Yo Honey Singh<BR>Singer's:Sweetaj Brar, Yo Yo Honey Singh<BR>Music Director:Yo Yo Honey Singh<BR>Label:T-Series<BR>Year:2020<BR>Starring:Nushrat Bharucha, Rajkummar Rao","Care Ni Karda Song Lyrics,Chhalaang,Hindi,Alfaaz,Hommie Dilliwala,Yo Yo Honey Singh,Sweetaj Brar,Yo Yo Honey Singh,Yo Yo Honey Singh,T-Series,2020,Nushrat Bharucha,Rajkummar Rao"
,Dil Julaha Song Lyrics,hindi Lyrics,"Dil Julaha Song Lyrics<BR><BR><BR>Ho kaise taane baane bune<BR>Mera dil julaha<BR>Haan dil julaha<BR>Oye hoye hoye<BR>Kabhi phaade kabhi siye<BR>Mera dil julaha<BR>Haan dil julaha<BR>Kabhi lajjza wali chunar<BR>Kabhi nafrat wala maflar<BR>Kabhi bune pyar ka komal dushala<BR>Kabhi masti wali chaddar<BR>Kabhi pasti wala sweater<BR>Nazuk sa sapna bune dil julahaHo kaise taane baane bune<BR>Mera dil julaha<BR>Haan dil julaha<BR>Oye hoye hoye<BR>Kabhi phaade kabhi siye<BR>Mera dil julaha<BR>Haan dil julaha<BR>Ho pehle pyar ki ik chidiya<BR>Chehki man ki bagiya mein<BR>Chanda se barsi chaandi<BR>Kaari andheri ratiya mein<BR>Ho ishq tarana chheda hai<BR>Saanson ki harmaniya ne<BR>Rang biranga laage sab<BR>Berangi si duniya mein<BR>Kabhi behke kabhi mehke<BR>Kabhi thirke kabhi dehke<BR>Kabhi kabhi naache hai<BR>Dil betahasha<BR>Kabhi resham kabhi malmal<BR>Kabhi khaddar kabhi makhmal<BR>Nazuk sa sapna bune dil julaha<BR>Ho kaise taane baane bune<BR>Mera dil julaha<BR>Haan dil julaha<BR>Oye hoye hoye<BR>Kabhi phaade kabhi siye<BR>Mera dil julaha<BR>Haan dil julaha<BR>Kabhi lajjza wali chunar<BR>Kabhi nafrat wala maflar<BR>Kabhi bune pyar ka komal dushala<BR>Kabhi masti wali chaddar<BR>Kabhi pasti wala sweater<BR>Nazuk sa sapna bune dil julah<BR><BR><BR><BR><BR>Movie / Album:Ludo (2020)<BR>Language:Hindi<BR>Lyricist:Swanand Kirkire<BR>Singer's:Darshan Raval<BR>Music Director:Pritam<BR>Label:T-Series<BR>Year:2020<BR>Starring:Abhishek Bachchan, Aditya Roy Kapur","Dil Julaha Song Lyrics,Ludo (2020),Hindi,Swanand Kirkire,Darshan Raval,Pritam,T-Series,2020,Abhishek Bachchan,Aditya Roy Kapur"
,Meri Tum Ho Song Lyrics,hindi Lyrics,"Meri Tum Ho Song Lyrics<BR><BR><BR>Aadha tera aadha mera<BR>Ek dil bana<BR>Meri tum ho<BR>Ghum ho gaye socha ki ye<BR>Yeh kya hua<BR>Meri tum ho [x2]<BR>Ummeed jis se na thi<BR>Woh aashra hai bani<BR>Manjil jo meri na thi<BR>Woh justujoo ho chali<BR>Kissa tha kya kya hogaya<BR>Meri tum hoKoyi nagma sa gunje fiza mein<BR>Jaise gunje gile ho khiza mein<BR>Huyi jaise poori koyi tera aarzoo<BR>Chalo chal ke toh dekhe do pal<BR>Kahe aaj haseen apna kal<BR>Kabhi hua nahi hua nahi<BR>Pyaar yuuunnn<BR>Pool sa koyi bandhne laga<BR>Rishta hua<BR>Meri tum ho<BR>Dil se mere dil tak tere<BR>Rasta hua<BR>Meri tum ho<BR>Ummeed jis se na thi<BR>Woh aashra hai bani<BR>Manjil jo meri na thi<BR>Woh zust-zu ho chali<BR>Kissa tha kya kya hogaya<BR>Oh oh ho<BR>Meri tum ho!<BR><BR><BR><BR><BR>Movie / Album:Ludo (2020)<BR>Language:Hindi<BR>Lyricist:Sandeep Shrivastava, Shloke Lal<BR>Singer's:Ash King, Jubin Nautiyal<BR>Music Director:Pritam<BR>Label:T-Series<BR>Year:2020<BR>Starring:Abhishek Bachchan, Aditya Roy Kapur","Meri Tum Ho Song Lyrics,Ludo (2020),Hindi,Sandeep Shrivastava,Shloke Lal,Ash King,Jubin Nautiyal,Pritam,T-Series,2020,Abhishek Bachchan,Aditya Roy Kapur"
,Hardum Humdum Song Lyrics,hindi Lyrics,"Hardum Humdum Song Lyrics<BR><BR><BR>Yeh li hai meri aankhon ne<BR>Kasam hai aaj<BR>Rakhegi tujhe khwab mein<BR>Hamesha hardum har pal<BR>Har shab humdum humdum<BR>Yeh li hai meri aankhon ne<BR>Kasam hai aaj<BR>Rakhegi tujhe khwab mein<BR>Hamesha hardum har pal<BR>Har shab humdum humdum<BR>Yeh li hai meri aankhon ne<BR>Kitna hoon chahta<BR>Kaise kahun tujhe<BR>Saya tera dikhe<BR>To choom loon use<BR>Jis din tujhe milun<BR>Dil yeh dua kare<BR>Din yeh khatam na ho<BR>Na shaam ko dhaleRahe bas sath hum tu rahe paas<BR>Rakhun main tujhe baahon mein<BR>Hamesha hardum har pal<BR>Har shab humdum humdum<BR>Yeh li hai meri aankhon ne<BR><BR><BR><BR><BR>Movie / Album:Ludo (2020)<BR>Language:Hindi<BR>Lyricist:Sayeed Quadri<BR>Singer's:Arijit Singh<BR>Music Director:Pritam<BR>Label:T-Series<BR>Year:2020<BR>Starring:Abhishek Bachchan, Aditya Roy Kapur","Hardum Humdum Song Lyrics,Ludo (2020),Hindi,Sayeed Quadri,Arijit Singh,Pritam,T-Series,2020,Abhishek Bachchan,Aditya Roy Kapur"
,Aabaad Barbaad Song Lyrics,hindi Lyrics,"Aabaad Barbaad Song Lyrics<BR><BR><BR>Ya toh barbaad kar do<BR>Ya toh barbaad kar do<BR>Ya phir aabaad kar do<BR>Ya toh barbaad kar do<BR>Ya phir aabaad kar do<BR>Woh galat tha yeh sahi hai<BR>Jhooth yeh aaj kah do<BR>Itana ehasaan kar do<BR>Itana ehasaan kar do<BR>Poore armaan kar do<BR>Labpe aakar jo ruke hain<BR>Dhaanyi woh harf keh doMere saanson se judi hai<BR>Teri har saans keh do<BR>Mushkil aasaan kar do<BR>Mushkil aasaan kar do<BR>Ya to barbaad kar do<BR>Ya phir aabaad kar do<BR>Meetha sa yeh jahar main toh<BR>Peeta rahoonga<BR>Tu khuda na sahi main toh<BR>Sajde karoonga [x2]<BR>Tum jo shiri na hue keh<BR>Hamko phir haar kar do<BR>Mere saanson se judi hai<BR>Teri har saans keh do<BR>Itana ehasaan kar do<BR>Itana ehasaan kar do<BR>Poore armaan kar do<BR>Ya toh barbaad kar do<BR>Ya phir aabaad kar do<BR><BR><BR><BR><BR>Movie / Album:Ludo (2020)<BR>Language:Hindi<BR>Lyricist:Sandeep Shrivastava<BR>Singer's:Arijit Singh<BR>Music Director:Pritam<BR>Label:T-Series<BR>Year:2020<BR>Starring:Abhishek Bachchan, Aditya Roy Kapur","Aabaad Barbaad Song Lyrics,Ludo (2020),Hindi,Sandeep Shrivastava,Arijit Singh,Pritam,T-Series,2020,Abhishek Bachchan,Aditya Roy Kapur"
,Start Stop Song Lyrics,hindi Lyrics,"Start Stop Song Lyrics<BR><BR><BR>Yatriyon Se Nivedan Hai Ki<BR>Apni Kursi Ki Peti Bandh Ke<BR>Sattle Ho Jayein<BR>Kyunki Is Rail Gaadi Se<BR>Bahar Jaane Ka Koyi Dwaar Nahi Hai<BR>Start<BR>Stop<BR>Start<BR>StopAe Raja Baja Na!<BR>Arey Dil Ka Kabootar<BR>Mohabbat Ke Scooter Pe<BR>Aaya Hai Pyar Karle<BR>Ae Thumka Laga Do<BR>Utha Do Tornado<BR>Tu Aa Dil Pe War Karle<BR>Karle Na Re!<BR>Arey Dil Ka Kabootar<BR>Mohabbat Ke Scooter Pe<BR>Aaya Hai Pyar Karle<BR>Ae Thumka Laga Do<BR>Utha Do Tornado<BR>Tu Aa Dil Pe War Karle<BR>Hey Oh Meri Maina<BR>Oh Meri Maina<BR>Lute Kyun Chaina<BR>Aaja Dono Kare<BR>Fly Fly Fly Fly<BR>Start<BR>Stop<BR>Start<BR>Stop<BR>Ae Raja Baja!<BR>Start, Start, Start<BR>Stop, Stop, Stop<BR>Humari Beat Pe Dance<BR>Karne Ke Liye Dhanyawad<BR>Khana Kha Ke Jaiyega<BR><BR><BR><BR><BR>Movie / Album:Laxmii<BR>Language:Hindi<BR>Lyricist:Vayu<BR>Singer's:Raja Hasan<BR>Music Director:Tanishk Bagchi<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Akshay Kumar, Kiara Advani","Start Stop Song Lyrics,Laxmii,Hindi,Vayu,Raja Hasan,Tanishk Bagchi,Zee Music Company,2020,Akshay Kumar,Kiara Advani"
,Burj Khalifa Song Lyrics,hindi Lyrics,"Burj Khalifa Song Lyrics<BR><BR><BR>Hot tere manner ni<BR>Chhapte tere banner ni<BR>Hot tere manner ni<BR>Chhapte tere banner ni<BR>Fashion tu kardi jivein Kylie Jenner ni<BR>Ho munda thakda nahi kar karke<BR>Ho munda thakda nahi kar karke<BR>Teriyan tareefan<BR>Jee karda dila doon tainu Burj Khalifa<BR>Tainu Burj Khalifa<BR>Ho tainu Burj Khalifa<BR>Tainu Burj KhalifaHo tainu Burj Khalifa<BR>Tainu Burj Khalifa<BR>Ho tainu Burj Khalifa<BR>Tainu Burj Khalifa<BR>Habibi habibi habibi habibi<BR>Habibi habibi habibi habibi<BR>In to Jamila<BR>Habibi habibi habibi habibi<BR>Habibi habibi habibi yeah<BR>Ho tainu vekh ke chadh gaye ishqe<BR>Tu diamond wangu lishke<BR>Ho tainu vekh ke chadh gaye ishqe<BR>Tu diamond wangu lishke<BR>Na karni siftan Taj Mahal<BR>Jinni tere baare likhde<BR>Ho munde tainu follow karde<BR>Munde tainu follow karde<BR>Chhad gaye soccer Fifa<BR>Jee karda dila doon tainu Burj Khalifa<BR>Tainu Burj Khalifa<BR>Ho tainu Burj Khalifa<BR>Tainu Burj Khalifa<BR>Ho tainu tainu<BR>Ho tainu tainu<BR>Yeah aye<BR>Hot mere manner ni<BR>Chhapde mere banner ni<BR>Ho yeah<BR>Hot mere manner ni<BR>Chhapde mere banner ni<BR>Look to jealous kardi ae<BR>Kylie Jenner ni<BR>Mere husan de charche charche<BR>Mere husan de charche charche<BR>London to America<BR>Mundeya dila de mainu Burj Khalifa<BR>Mainu Burj Khalifa<BR>Ho mainu Burj Khalifa<BR>Aa mainu Burj Khalifa<BR>Mainu Burj Khalifa<BR>Mainu Burj Khalifa<BR>Ho mainu Burj Khalifa<BR>Aa nainu<BR>In to Jamila<BR>Habibi habibi habibi habibi<BR>Habibi habibi habibi habibi<BR>In to Jamila<BR>Habibi habibi habibi habibi<BR>Habibi habibi habibi<BR>In to Jamila<BR><BR><BR><BR><BR>Movie / Album:Laxmii<BR>Language:Hindi<BR>Lyricist:Gagan Ahuja<BR>Singer's:Madhubanti, Nikhita Gandhi, Shashi–DJ Khushi<BR>Music Director:Shashi–DJ Khushi<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Akshay Kumar, Kiara Advani","Burj Khalifa Song Lyrics,Laxmii,Hindi,Gagan Ahuja,Madhubanti,Nikhita Gandhi,Shashi–DJ Khushi,Shashi–DJ Khushi,Zee Music Company,2020,Akshay Kumar,Kiara Advani"
,Bam Bholle Song Lyrics,hindi Lyrics,"Bam Bholle Song Lyrics<BR><BR><BR>Akaal mrityu marta kaam karta jo chhandal ka<BR>Kaal uska kya bigade bhakt jo mahakal ka [x4]<BR>Bambholle bam bam<BR>Bambholle bam bam<BR>Bholle ki masti mein ham<BR>Bambholle bam bam [x2]<BR>Bholle ki masti mein naachenge saare<BR>Bholle harenge jo kasht tumhare<BR>Bholle ke naam pe chalti hai ye duniya<BR>Paar lagega bholle ke sahaareBholle ke naam ke deewane huye ham<BR>Or fir bhool gaye ham toh saare zindagi ke gam<BR>Or tujhe denge bhole darshan saakshaat saamne<BR>Jaise hanuman ji ko diye Shree Ram ne<BR>Bholle ki bhakti mein milke saare aaj bolein<BR>Har har mahadev mahakaal bamBholle<BR>BamBholle bamBholle BamBholle bamBholle<BR>Bam bambholle Bam bambholle<BR>Mujhpe chadha hai bus bhole ka rang<BR>Har kandh mein har shandh mein<BR>Hain Bholle mere sang<BR>Leke tera naam bhakti mein teri hi raha hun<BR>Sab kuch chodke shakti mein teri ji raha hun<BR>Bam bam Bholle Bholle<BR><BR><BR><BR><BR>Movie / Album:Laxmii<BR>Language:Hindi<BR>Lyricist:Ullumanati<BR>Singer's:Viruss<BR>Music Director:Ullumanati<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Akshay Kumar, Kiara Advani","Bam Bholle Song Lyrics,Laxmii,Hindi,Ullumanati,Viruss,Ullumanati,Zee Music Company,2020,Akshay Kumar,Kiara Advani"
,Shehnaiyan Wajan Do Song Lyrics,hindi Lyrics,"Shehnaiyan Wajan Do Song Lyrics<BR><BR><BR>Gall suno club waleyo<BR>Hunn assi pauna bhangra<BR>Buraahhh…<BR>Ho ladka hai ready<BR>Or ladki taiyaar hai<BR>Baj gayi hai shaadi wali bell<BR>Hua pyaar haiUdd gaye kabootar<BR>Aaj wedding wali raat hai<BR>Dost saare naachein<BR>Apne yaar ki baraat me<BR>Haan ladka hai ready<BR>Aur ladki taiyaar hai<BR>Baj gayi hai shaadi wali bell<BR>Hua pyaar hai<BR>Udd gaye kabootar<BR>Aaj wedding wali raat hai<BR>Dost saare naachein<BR>Apne yaar ki baraat me<BR>Bhangra hai pauna<BR>Aur giddha lagana<BR>Jo nachna chahta hai<BR>Nachne doo..<BR>Bajne do gaana<BR>Aur khaane do khana<BR>jo dil chahta hai<BR>Woh hone doo..<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Jisko sajna hai sajne do<BR>Mehandi ko bhi rachne do<BR>Aaj na roko yaaron<BR>Dil khol ke sabko nachne doo..<BR>Chacha chachi maama maasi<BR>Saare floor pe aake nachein<BR>Chalenge aaj gaaje baaje<BR>Dhol vol ko bajne do<BR>Function hai yeh reason hai<BR>Dil se dil ki dedication hai<BR>Photo shoto banti hai<BR>Aaj pyar ki celebration hai..<BR>Poori huyi ab rasmein saari<BR>Bajne do shehnaiyan<BR>Saari family ko ji<BR>Lakh lakh badhaiyaan..<BR>Maaye ni maaye Ranjha tera<BR>Ishq mein pai gaya jhalla<BR>Party karda ghummda phirda<BR>Jadon si yeh kallaa..<BR>Maaye ni maaye Heer teriye<BR>Ishq mein pai gayi jhalli<BR>Aithe nachde othe nachde<BR>Hoke saare talli<BR>Ho ladka hai ready<BR>Aur ladki taiyaar hai<BR>Baj gayi hai shaadi wali bell<BR>Hua pyaar hai..<BR>Udd gaye kabootar<BR>Aaj wedding wali raat hai<BR>Dost saare naachein<BR>Apne yaar ki baraat mein<BR>Haan ladka hai ready<BR>Aur ladki taiyaar hai<BR>Baj gayi hai shaadi wali bell<BR>Hua pyaar hai<BR>Udd gaye kabootar<BR>Aaj wedding wali raat hai<BR>Dost saare naachein<BR>Apne yaar ki baraat mein<BR>Bhangra hai pauna<BR>Aur giddha lagana<BR>Jo nachna chahta hai<BR>Nachne doo..<BR>Bajne do gaana<BR>Aur khaane do khana<BR>jo dil chahta hai<BR>Woh hone do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do<BR>Shehnaiyan wajan do…<BR><BR><BR><BR><BR>Movie / Album:Taish<BR>Language:Hindi<BR>Lyricist:Enbee<BR>Singer's:Enbee, Raahi<BR>Music Director:Enbee<BR>Label:Zee Music Company<BR>Year:2020<BR>Starring:Kriti Kharbanda, Pulkit Samrat","Shehnaiyan Wajan Do Song Lyrics,Taish,Hindi,Enbee,Enbee,Raahi,Enbee,Zee Music Company,2020,Kriti Kharbanda,Pulkit Samrat"
