Date,Title,Categories,Lyrics,Tag
Dec 17,Dhak dhak dhak Lyrics – Sazaa,Hindi Lyrics,Dhak dhak dhak Lyrics<BR><BR><BR>lyrics: dhak dhak dhak<BR>film: sazaa<BR>music: s d burman<BR>lyricist: rajinder krishan<BR> <BR>dhak dhak dhak jiya kare dhak<BR>akhiyon men akhiyan dalake na taksuno ri o gori tu ne chori chori<BR>dil ki kahani ankhon ki zabani<BR>kah di balam se apane sanam se<BR>jhuki jhuki akhiyon se hota hai shaq<BR>akhiyon men akhiyan dalake na takyun na sharamao ji zara khul jao ji<BR>chodo ji chodo mukhada na modo<BR>hamase bhi thodi thodi akhiyan milao ji<BR>dekhen bhala karoge ye zid kab tak<BR>akhiyon men akhiyan dalake na taksach sach kaho bat! kaho bat! kaisi hui mulaqat? mulaqat?<BR>janate ho kab se ? kab se? ki ab se<BR>ham se chupaoge to bachake na jaoge<BR>age tum piche ham jaoge thak<BR>akhiyon men akhiyan dalake na takdhak dhak dhak jiya kare dhak<BR>akhiyon men akhiyan dalake na tak<BR><BR><BR><BR>,"Dhak dhak dhak Lyrics,Rajinder Krishan song lyrics,Sazaa film lyrics,Sazaa lyrics,Sazaa movie lyrics,Sazaa songs"
Dec 17,Zindagi phulon ki Lyrics – Griha Pravesh,Hindi Lyrics,"Zindagi phulon ki Lyrics<BR><BR><BR>lyrics: zindagi phulon ki<BR>film: griha pravesh<BR>music: kanu roy<BR>lyricist: gulzar<BR> <BR>zindagi phulon ki nahin, phulon ki tarah mahaki rahe<BR>zindagi bhulon ki nahin, phulon ki tarah mahaki rahe<BR>zindagijab koi kahin gul khilata hai, avaz nahin ati lekin 2<BR>khushabu ki khabar a jati hai, khushabu mahaki rahe<BR>zindagijab rah kahin koi mudati hai, manzil ka pata to hota nahin 2<BR>ik rah pe rah mil jati hai, rahen mudati rahen<BR>zindagi<BR><BR><BR><BR>","Zindagi phulon ki Lyrics,Griha Pravesh film lyrics,Griha Pravesh lyrics,Griha Pravesh movie lyrics,Griha Pravesh songs,Gulzar song lyrics"
Dec 17,Jhumake bumake latake Lyrics – Anjaam,Hindi Lyrics,Jhumake bumake latake Lyrics<BR><BR><BR>lyrics: jhumake bumake latake<BR>film: anjaam<BR>music: anand milind<BR>lyricist: sameer<BR> <BR>jhumake bumake latake jhatake tirachi mirachi ai hun<BR>main kolhapur se ai hunpatali kamar hai tirachi nazar hai chadhati umr ki javani<BR>gore badan men menhadi mahake man men khushbu hai rat ki rani<BR>jab boli to sab ki tabiyat machalati hai<BR>dil valon ka dil dola hai jab bhi dupata girai hun<BR>main kolhapur semithi katari tikhi supari nakhare mere nirale hain<BR>sare ke sare ashiq kvare mujh pe nigahen dale hain<BR>main darati hun koi divana na ban jae<BR>chup rahati hun koi fasana na ban jae<BR>koi mane ya na mane koi jane ya na jane<BR>chunari men kya kya chipai hun<BR>main kolhapur se<BR><BR><BR><BR>,"Jhumake bumake latake Lyrics,Anjaam film lyrics,Anjaam lyrics,Anjaam movie lyrics,Anjaam songs,Sameer song lyrics"
Dec 16,Mujhe ye phul Lyrics – Ghazal,Hindi Lyrics,Mujhe ye phul Lyrics<BR><BR><BR>lyrics: mujhe ye phul<BR>film: ghazal<BR>music: madan mohan<BR>lyricist: sahir ludhianvi<BR> <BR>mujhe ye phul na de tujahko dilabari ki qasam<BR>ye kuch nahin hain teri sadagi ki qasamnazar hasin hai to jalave hasin lagate hain<BR>main kuch nahin hun mujhe meri husnagi ki qasamtu ek saz hai cheda nahin kisi ne jise<BR>tere badan men chupi narm ragini ki qasamye ragini tere dil men hai mere tan men nahin<BR>parakhane vale mujhe teri sadagi ki qasamgazal ka naz hai tu nazm ka shabab hai tu<BR>yakin kar mujhe meri hi shayari ki qasam<BR><BR><BR><BR>,"Mujhe ye phul Lyrics,Ghazal film lyrics,Ghazal lyrics,Ghazal movie lyrics,Ghazal songs,Sahir Ludhianvi song lyrics"
Dec 15,Mera dil ye Lyrics – Nagin,Hindi Lyrics,"Mera dil ye Lyrics<BR><BR><BR>lyrics: mera dil ye<BR>film: nagin<BR>music: hemant kumar<BR>lyricist: rajinder krishan<BR> <BR>mera dil ye pukare a ja<BR>mere gam ke sahare a ja<BR>bhiga bhiga hai sama<BR>aise men hai tu kahan<BR>mera dil ye pukare ajatu nahin to ye rut, ye hava kya karun, kya karun<BR>tu nahin to ye run, ye hava kya karun<BR>dur tujh se main rah ke bata kya karun, kya karun<BR>suna suna hai jahan, ab jaun main kahan<BR>bas itana mujhe samajha ja<BR>bhiga bhigaandhiyan vo chalin, ashiyan lut gaya, lut gaya<BR>andhiyan vo chalin, ashiyan lut gaya<BR>pyar ka muskurata jahan lut gaya, lut gaya<BR>ek choti si jhalak mere mitane talak<BR>o chand<BR>o chand mere dikhala ja<BR>bhiga bhigamunh chupa ke meri zindagi ro rahi, ro rahi<BR>din dhala bhi nahin, sham kyon ho rahi, ho rahi<BR>teri duniya se ham, le ke chale tera gam<BR>dam bhar ke liye to a ja<BR>bhiga bhiga<BR><BR><BR><BR>","Mera dil ye Lyrics,Nagin film lyrics,Nagin lyrics,Nagin movie lyrics,Nagin songs,Rajinder Krishan song lyrics"
Dec 15,Akhiyon ke jharokhon Lyrics – Akhiyon Ke Jharokhon Se,Hindi Lyrics,"Akhiyon ke jharokhon Lyrics<BR><BR><BR>lyrics: akhiyon ke jharokhon<BR>film: akhiyon ke jharokhon se<BR>music: ravindra jain<BR>lyricist: ravindra jain<BR> <BR>akhiyon ke jharokhon se, maine dekha jo sanvare<BR>tum dur nazar ae, badi dur nazar ae<BR>band karake jharokhon ko, zara baithi jo sochane<BR>man men tumhin muskae, bas tumhin muskae<BR>akhiyon ke jharokhon seik man tha mere pas vo ab khone laga hai<BR>pakar tujhe hay mujhe kuch hone laga hai<BR>ik tere bharose pe sab baithi hun bhul ke<BR>yunhi umr guzar jae, tere sath guzar jaejiti hun tumhen dekh ke, marati hun tumhin pe<BR>tum ho jahan sajan meri duniya hai vahin pe<BR>din rat dua mange mera man tere vaste<BR>kahin apani umidon ka koi phul na murajhae<BR>akhiyon ke jharokhon semain jab se tere pyar ke rangon men rangi hun<BR>jagate hue soi rahi nindon men jagi hun<BR>mere pyar bhare sapane kahin koi na chin le<BR>dil soch ke ghabarae, yahi soch ke ghabarae<BR>akhiyon ke jharokhon sekuch bolake khamoshiyan tadapane lagi hain<BR>chup rahane se majaburiyan yad ane lagi hain<BR>tu bhi meri tarah hans le, ansu palakon pe tham le,<BR>jitani hai khushi yah bhi ashkon men na baha jae<BR>ankhiyon ke jharokhon sekaliyan ye sada pyar ki musakati rahengi<BR>khamoshiyan tujhase mere afasane kahengi<BR>ji lungi naya jivan teri yadon men baithake<BR>khushabu jaise phulon men udane se bhi raha jae<BR>ankhiyon ke jharokhon se<BR><BR><BR><BR>","Akhiyon ke jharokhon Lyrics,Akhiyon Ke Jharokhon Se film lyrics,Akhiyon Ke Jharokhon Se lyrics,Akhiyon Ke Jharokhon Se movie lyrics,Akhiyon Ke Jharokhon Se songs,Ravindra Jain song lyrics"
Dec 15,Koi mere dil Lyrics – Andaaz,Hindi Lyrics,Koi mere dil Lyrics<BR><BR><BR>lyrics: koi mere dil<BR>film: andaaz<BR>music: naushad<BR>lyricist: majrooh sultanpuri<BR> <BR>koi mere dil men kushi banake aya<BR>andhera tha ghar men raushani banake aya<BR>koi mere dil mendhadakata hai dil jag uthi hain umangen<BR>mohabat ki vo zindagi ban ke aya<BR>koi mere dil menmohabat ne cheda hai saz dil ka<BR>vo har tar ki ragini ban ke aya<BR>koi mere dil mensamaya tha dil men jo ik dard banakar<BR>vo honthon pe meri hansi ban ke aya<BR>koi mere dil men<BR><BR><BR><BR>,"Koi mere dil Lyrics,Andaaz film lyrics,Andaaz lyrics,Andaaz movie lyrics,Andaaz songs,Majrooh Sultanpuri song lyrics"
Dec 15,Main vahi darpan Lyrics – Geet Gata Chal,Hindi Lyrics,"Main vahi darpan Lyrics<BR><BR><BR>lyrics: main vahi darpan<BR>film: geet gata chal<BR>music: ravindra jain<BR>lyricist: ravindra jain<BR> <BR>main vahi darpan vahi, na jane ye kya ho gaya<BR>ki sab kuch lage naya naya1) ik jadu ki chadi, tan man pe padi<BR>main jahan ki re gai vahin pe khadi<BR>ghar vahi, angan vahi, na janeb) kahin dur papiha bole piya piya<BR>ud jane ko bekal hai mora jiya<BR>dil vahi dhadakan vahi, na jane<BR><BR><BR><BR>","Main vahi darpan Lyrics,Geet Gata Chal film lyrics,Geet Gata Chal lyrics,Geet Gata Chal movie lyrics,Geet Gata Chal songs,Ravindra Jain song lyrics"
Dec 14,Tufan men ghiri Lyrics – Shikast,Hindi Lyrics,Tufan men ghiri Lyrics<BR><BR><BR>lyrics: tufan men ghiri<BR>film: shikast<BR>music: shankar-jaikishan<BR>lyricist: hasrat jaipuri<BR> <BR>tufan men ghiri hain meri taqadir ki rahen<BR>roti hain mere hal pe savan ki ghatayen<BR>tufan men ghiri hainraste pe chalun kaun se dil tu hi bata de<BR>manzil meri benam hai tu rah dikha de<BR>duniya men mili hain mujhe jine ki sazayen<BR>tufan men ghiri hainjitani bhi hamen pas vo manzil nazar ayi<BR>utani hi hamen aur bhi mushkil nazar ayi<BR>ye gam bhi pareshan hain kya hal batayen<BR>tufan men ghiri hain<BR><BR><BR><BR>,"Tufan men ghiri Lyrics,Hasrat Jaipuri song lyrics,Shikast film lyrics,Shikast lyrics,Shikast movie lyrics,Shikast songs"
Dec 13,"Kya hua, ik Lyrics – Teri Kasam",Hindi Lyrics,"Kya hua, ik Lyrics<BR><BR><BR>lyrics: kya hua, ik<BR>film: teri kasam<BR>music: r d burman<BR>lyricist: majrooh sultanpuri<BR> <BR>kya hua, ik bat par barason ka yarana gaya<BR>is bahane doston ka pyar pahachana gaya<BR>kya hua, kya hua<BR>kya hua, ik bat par barason ka yarana gayakya sunaen ham kisi ko, pyar ki ye dastan (2)<BR>pyar ki ye dastan<BR>jan jane ko hai baki, dil to divana gaya<BR>kya hua, ik bat par barason ka yarana gayaunaka, unake gam ka ai dil, ab karen afasos kya (2)<BR>ab karen afasos kya<BR>jis ko ana tha vo aya, jis ko tha jana gaya<BR>kya hua, ik bat par barason ka yarana gayaunase milane ki ijazat, ek bas hamako nahin (2)<BR>ek bas hamako nahin<BR>unase milane unake ghar, har apana begana gaya<BR>kya hua, ik bat par barason ka yarana gayakya hua, ik bat par barason ka yarana gaya<BR>kis bahane doston ka pyar pahachana gaya<BR>kya hua, kya hua<BR>kya hua, ik bat par barason ka yarana gaya<BR><BR><BR><BR>","Kya hua,ik Lyrics,Majrooh Sultanpuri song lyrics,Teri Kasam film lyrics,Teri Kasam lyrics,Teri Kasam movie lyrics,Teri Kasam songs"
Dec 12,De di hamen Lyrics – Jaagriti,Hindi Lyrics,"De di hamen Lyrics<BR><BR><BR>lyrics: de di hamen<BR>film: jaagriti<BR>music: hemant kumar<BR>lyricist: pradeep<BR> <BR>de di hamen azadi bina khadhg bina dhal<BR>sabaramati ke sant tune kar diya kamal<BR>andhi men bhi jalati rahi gandhi teri mashal<BR>sabaramati ke sant tune kar diya kamal<BR>de didharati pe ladi tune ajab dhang ki ladai<BR>dagi na kahin top na banduk chalai<BR>dushman ke kile par bhi na ki tune chadhai<BR>vah re fakir khub karamat dikhai<BR>chutaki men dushmanon ko diya desh se nikal<BR>sabaramati ke sant tune kar diya kamal<BR>de di<BR>raghupati raghav raja ramshataranj bicha kar yahan baitha tha zamana<BR>lagata tha mushkil hai firangi ko harana<BR>takar thi bade zor ki dushman bhi tha tana<BR>par tu bhi tha bapu bada ustad purana<BR>mara vo kas ke danv ke ulati sabhi ki chal<BR>sabaramati ke sant tune kar diya kamal<BR>de di<BR>raghupati raghav raja ramjab jab tera bigul baja javan chal pade<BR>mazadur chal pade the aur kisan chal pade<BR>hindu aur musalaman, sikh pathan chal pade<BR>kadamon men teri koti koti pran chal pade<BR>phulon ki sej chod ke daude javaharalal<BR>sabaramati ke sant tune kar diya kamal<BR>de di<BR>raghupati raghav raja ramman men thi ahinsa ki lagan tan pe langoti<BR>lakhon men ghumata tha liye saty ki sonti<BR>vaise to dekhane men thi hasti teri choti<BR>lekin tujhe jhukati thi himalay ki bhi choti<BR>duniya men bhi bapu tu tha insan bemisal<BR>sabaramati ke sant tune kar diya kamal<BR>de di<BR>raghupati raghav raja ramjag men jiya hai koi to bapu tu hi jiya<BR>tune vatan ki rah men sab kuch luta diya<BR>manga na koi takht na koi taj bhi liya<BR>amrit diya to thik magar khud zahar piya<BR>jis din teri chita jali, roya tha mahakal<BR>sabaramati ke sant tune kar diya kamal<BR>de di hamen azadi bina khadg bina dhal<BR>sabaramati ke sant tune kar diya kamal<BR>raghupati raghav raja ram<BR><BR><BR><BR>","De di hamen Lyrics,Jaagriti film lyrics,Jaagriti lyrics,Jaagriti movie lyrics,Jaagriti songs,Pradeep song lyrics"
Dec 12,Yunhi dil ne Lyrics – Dil Hi To Hai,Hindi Lyrics,"Yunhi dil ne Lyrics<BR><BR><BR>lyrics: yunhi dil ne<BR>film: dil hi to hai<BR>music: roshan<BR>lyricist: sahir ludhianvi<BR> <BR>yunhi dil ne chaha tha rona rulana<BR>teri yad to ban gai ik bahanahamen bhi nahin ilm, ham jis pe roe<BR>vo biti ruten hain ke ata zamana 2gamedil hai aur gamezindagi bhi<BR>na isaka thikana na usaka thikana 2koi kisape tadape, koi kisape roe<BR>idhar dil jala hai, udhar ashiyana 2<BR><BR><BR><BR>","Yunhi dil ne Lyrics,Dil Hi To Hai film lyrics,Dil Hi To Hai lyrics,Dil Hi To Hai movie lyrics,Dil Hi To Hai songs,Sahir Ludhianvi song lyrics"
Dec 12,Gazab ka hai Lyrics – Qayamat Se Qayamat Tak,Hindi Lyrics,"Gazab ka hai Lyrics<BR><BR><BR>lyrics: gazab ka hai<BR>film: qayamat se qayamat tak<BR>music: anand-milind<BR>lyricist: majrooh sultanpuri<BR> <BR>gazab ka hai din, socho zara<BR>ye divanapan, dekho zara<BR>tum ho akele, ham bhi akele<BR>maza a raha hai, qasam se, qasam se1) dekh lo, hamako karib se<BR>aj ham mile hain nasib se<BR>ye pal phir kahan<BR>aur ye manjil phir kahan, gazab2) kya kahun, mera jo hal hai<BR>rat din, tumhara khayal hai<BR>phir bhi, janejan<BR>main kahan aur tum kahan, gazab<BR><BR><BR><BR>","Gazab ka hai Lyrics,Majrooh Sultanpuri song lyrics,Qayamat Se Qayamat Tak film lyrics,Qayamat Se Qayamat Tak lyrics,Qayamat Se Qayamat Tak movie lyrics,Qayamat Se Qayamat Tak songs"
Dec 12,Nain divane ik Lyrics – Afsar,Hindi Lyrics,"Nain divane ik Lyrics<BR><BR><BR>lyrics: nain divane ik<BR>film: afsar<BR>music: s d burman<BR>lyricist: pt. narendra sharma<BR> <BR>nain divane ik nahin mane<BR>kare man mani mane na<BR>huye hain paraye man har aye<BR>man ka maram jane na, jane na, jane na<BR>nain divane(ana na jana man hi na jana<BR>chitavan savan ban ke nishana) 2<BR>kaisa nishana kaisa nishana<BR>man hi pahachane na mane na mane na<BR>nain divanejivan beli kare athakheli<BR>mahake man ke bakul<BR>prit phul phule jhula jhule<BR>chahake man bulbul, mahake man ke bakul<BR>man kya jane kya hoga kal<BR>dhar samay ki bahati kal kal<BR>jivan chanchal jivan chanchal<BR>din jake phir aye na aye na aye na<BR>nain divane<BR><BR><BR><BR>","Nain divane ik Lyrics,Afsar film lyrics,Afsar lyrics,Afsar movie lyrics,Afsar songs,Pt. Narendra Sharma song lyrics"
Dec 11,Ham chup hain Lyrics – Faasale,Hindi Lyrics,"Ham chup hain Lyrics<BR><BR><BR>lyrics: ham chup hain<BR>film: faasale<BR>music: shiv hari<BR>lyricist: shaharyar<BR> <BR>ham chup hain ke dil sun rahen hain<BR>dhadkanon ko, ahaton ko, sanse ruk si gi haindekho ab duniya ko gaur se<BR>pahale se ni, pahale se hasin<BR>ham tum ko milana tha, mil ge<BR>kya ye asaman, kaun ye jmin<BR>ham jo dekhe, tumako dekhe<BR>sanse ruk si gi hainlafjon men jin ko na kah sake<BR>ankho se kahe, hothon se sune<BR>khushabu ke saye men baith ke<BR>ful ham chune, khwab ham bune<BR>is ke age, kuch na soche<BR>sanse ruk si gi hain<BR><BR><BR><BR>","Ham chup hain Lyrics,Faasale film lyrics,Faasale lyrics,Faasale movie lyrics,Faasale songs,Shaharyar song lyrics"
Dec 11,Muhabat ki rahon Lyrics – Uran Khatola,Hindi Lyrics,"Muhabat ki rahon Lyrics<BR><BR><BR>lyrics: muhabat ki rahon<BR>film: uran khatola<BR>music: naushad<BR>lyricist: shakeel badayuni<BR> <BR>muhabat ki rahon men<BR>chalana sambhal ke<BR>yahan jo bhi aya<BR>gaya hath mal kena pai kisi ne muhabat ki manzil<BR>qadam dagamagae, zara dur chal kehamen dhundhati hai, baharon ki duniya<BR>kahan a gae ham, chaman se nikal kekahin dub jae na, hasarat bhara dil<BR>na yun tir fenko, nishana badal ke<BR><BR><BR><BR>","Muhabat ki rahon Lyrics,Shakeel Badayuni song lyrics,Uran Khatola film lyrics,Uran Khatola lyrics,Uran Khatola movie lyrics,Uran Khatola songs"
Dec 10,Jis path pe Lyrics – Yaadgar,Hindi Lyrics,"Jis path pe Lyrics<BR><BR><BR>lyrics: jis path pe<BR>film: yaadgar<BR>music: kalyanji-anandji<BR>lyricist: indeevar<BR> <BR>jis path pe chala, us path pe mujhe, anchal to bichane de<BR>sathi na samajh koi bat nahin, mujhe sath to ane dethak jayega jab rahon me, bahon ka sirahana dungi<BR>tere sune sune jiwan men, main pyar ka rng bhar dungi<BR>mujhe tere kadam, nahin bindiya se kam, mathe pe sajane dejiwan ki dagar pe tujh ko, sathi ki jrurat hogi<BR>diya kaise jalega akele, bati ki jrurat hogi<BR>main banungi piya, tere path ka diya, diya path men jalane de<BR><BR><BR><BR>","Jis path pe Lyrics,Indeevar song lyrics,Yaadgar film lyrics,Yaadgar lyrics,Yaadgar movie lyrics,Yaadgar songs"
Dec 9,Hamen tum se Lyrics – Kudrat,Hindi Lyrics,"Hamen tum se Lyrics<BR><BR><BR>lyrics: hamen tum se<BR>film: kudrat<BR>music: r d burman<BR>lyricist: majrooh sultanpuri<BR> <BR>hamen tum se pyar kitana, ye ham nahin janate<BR>magar ji nahin sakate tumhare bina<BR>hamen tum se pyarsuna gam judai ka, uthate hain log<BR>jane zindagi kaise, bitate hain log<BR>din bhi yahan to lage, baras ke saman<BR>hamen intazar kitana, ye ham nahin janate<BR>magar ji nahin sakate tumhare bina<BR>hamen tum se pyartumhen koi aur dekhe, to jalata hai dil<BR>badi mushkilon se phir, sambhalata hai dil<BR>kya kya jatan karaten hain, tumhen kya pata<BR>ye dil beqarar kitana, ye ham nahin janate<BR>magar ji nahin sakate tumhare bina<BR>hamen tum se pyar#parven sultana version, courtesy fitb#<BR>hamen tum se pyar kitana, yah ham nahin janate<BR>magar ji nahin sakate tumhare bina<BR>hamen tum se pyar kitanamain to sada ki tumhari divani<BR>bhul gaye sainyan prit purani<BR>kadar na jani, kadar na jani<BR>hamen tum se pyar kitanakoi jo dare tumape nayanava<BR>dekha na jaye mose sajanava<BR>jale mora manava, jale mora manava<BR>hamen tum se pyar kitana<BR><BR><BR><BR>","Hamen tum se Lyrics,Kudrat film lyrics,Kudrat lyrics,Kudrat movie lyrics,Kudrat songs,Majrooh Sultanpuri song lyrics"
Dec 8,Bedardi balama tujhako Lyrics – Arzoo,Hindi Lyrics,Bedardi balama tujhako Lyrics<BR><BR><BR>lyrics: bedardi balama tujhako<BR>film: arzoo<BR>music: shankar-jaikishan<BR>lyricist: hasrat jaipuri<BR> <BR>bedardi balama tujhako mera man yad karata hai<BR>barasata hai jo ankhon se vo savan yad karata haikabhi ham sath guzare jin sajili rahaguzaron se<BR>fiza ke bhes men girate hain ab pate chanaron se<BR>ye rahen yad karati hain ye gulashan yad karata haikoi jhonka hava ka jab mera anchal udata hai<BR>guman hota hai jaise tu mera daman hilata hai<BR>kabhi chuma tha jo tune vo daman yad karata haivo hi hain jhil ke mandar vo hi kiranon ki barasaten<BR>jahan ham tum kiya karate the paharon pyar ki baten<BR>tujhe is jhil ka kamosh darapan yad karata hai<BR><BR><BR><BR>,"Bedardi balama tujhako Lyrics,Arzoo film lyrics,Arzoo lyrics,Arzoo movie lyrics,Arzoo songs,Hasrat Jaipuri song lyrics"
Dec 7,Ham the tumahare Lyrics – Dard,Hindi Lyrics,Ham the tumahare Lyrics<BR><BR><BR>lyrics: ham the tumahare<BR>film: dard<BR>music: naushad<BR>lyricist: shakeel badayuni<BR> <BR>ham the tumahare tum the hamare<BR>hae vo bhi zamana yad karodil ko laga ke ham se ankhen chura ke<BR>dur gae ho jab se ae na ja ke<BR>chupake jahan par milte ham tum<BR>hae vo bhi thikana yad karo<BR>ham the tumaharekhel nahin hai koi dil ka lagana<BR>dekho vo baten kahin bhul na jana<BR>tir chale the nazaron ke jis par<BR>hae vo bhi nishana yad karo<BR>ham the tumaharehathon men a ke daman chut na jaen<BR>yeh do dilon ke rishate tut na jaen<BR>dil se kabhi jo dil ne kaha tha<BR>hae vo bhi fasana yad karo<BR>ham the tumahare<BR><BR><BR><BR>,"Ham the tumahare Lyrics,Dard film lyrics,Dard lyrics,Dard movie lyrics,Dard songs,Shakeel Badayuni song lyrics"
Dec 6,"Khali pili, khali Lyrics – Tamasha",Hindi Lyrics,"Khali pili, khali Lyrics<BR><BR><BR>lyrics: khali pili, khali<BR>film: tamasha<BR>music: manna de<BR>lyricist: bharat vyas<BR> <BR>khali pili, khali pili<BR>khali pili kahe ko akha din baith ke<BR>bom marata hai#leftleftleftrighthalt#<BR>saste uthake bathrum men to jake snan kar<BR>hamam laks se ragad ragad badan ko saf kar<BR>khatiya se chod rasta taiyar tera nashta<BR>bhabhi take hai rasta<BR>o alasi he he o alasi<BR>kahe ko kahe ko kahe ko himat harata hai<BR>bom marata hainana ne kiya ghotala o gadabad jhala<BR>samajh nahin ala re<BR>hoy! nana ne kiya ghotala o gadabad gadabad jhala<BR>samajh nahin ala re<BR>pharr pharr<BR>nanaji ne baithe baithe apani akal ghumayi hai<BR>nanaji ne baithe baithe apani akal ghumayi<BR>bacho bacho ji ye nar naveli<BR>padhane tumhen ayi hai<BR>padhane tumhen ayi hai<BR>kait mane bili, rait mane chuha,<BR>kait mane bili, rait mane chuha,<BR># love love love love # mane pyar<BR>pyar mane muhabat<BR>muhabat mane hi hi hi he h h<BR>mi mi mi n n n n n<BR>are bap re bap! ab kya karen<BR>jhutha sachcha pyar jatao<BR>thandi thandi ahen bharo<BR>hay hun unh<BR>isake prem men pagal banakar<BR>kabhi jiyo aur kabhi maro<BR>maro marohoy hoy hoy<BR>gar bat meri man le to beda tera par hai<BR>nahin to bachchu nanv teri gudup manjhadhar hai<BR>yahi hai mera faisala ab dekhen tera hausala<BR>o pahalavan o pahalavan<BR>kahe ko kahe ko kahe ko himat harata hai<BR>bom marata hai<BR><BR><BR><BR>","Khali pili,khali Lyrics,Bharat Vyas song lyrics,Tamasha film lyrics,Tamasha lyrics,Tamasha movie lyrics,Tamasha songs"
Dec 5,Gar kuda mujhase Lyrics – Zanjeer,Hindi Lyrics,"Gar kuda mujhase Lyrics<BR><BR><BR>lyrics: gar kuda mujhase<BR>film: zanjeer<BR>music: kalyanji-anandji<BR>lyricist: gulshan bawra<BR> <BR>gar kuda mujhase kahe<BR>gar kuda mujhase kahe kuch mang ai bande mere<BR>main ye mangun<BR>main ye mangun mahafilon ke daur yun chalate rahen<BR>hamapyala ho, hamanavala ho, hamasafar hamaraz hon<BR>taqayamat<BR>taqayamat jo chiragon ki tarah jalate rahenyari hai iman mera yar meri zindagi<BR>are! yari hai iman mera yar meri zindagi<BR>pyar ho bandon se ye, o o<BR>pyar ho bandon se ye sab se badi hai bandagi<BR>yari hai! yari hai iman mera yar meri zindagisazedil chedo jahan men, e e e<BR>sazedil chedo jahan men pyar ki gunje sada<BR>ei, sazedil chedo jahan men pyar ki gunje sada<BR>jin dilon men pyar hai unape baharen hon fida<BR>pyar leke nur aya<BR>pyar leke nur aya pyar leke sadagi<BR>yari hai! yari hai iman mera yar meri zindagiare! jan bhi jae agar<BR>jan bhi jae agar yari men yaron gam nahin 2<BR>apane hote yar ho gamagin matalab ham nahin<BR>ham jahan hain us jagah<BR>ham jahan hain us jagah jhumegi nachegi kushi<BR>yari hai! yari hai iman mera yar meri zindagigulegulazar kyon bezar nazar ata hai 2<BR>chashmebad ka shikar yar nazar ata hai<BR>chupa na hamase, zara haledil suna de tu<BR>teri hansi ki qimat kya hai, ye bata de tu 2kahe to asaman se chandtare le aun<BR>hasin javan aur dilakash nazare le aun<BR>oe! oe! qurban<BR>tera mamanun hun tune nibhaya yarana<BR>teri hansi hai aj sabase bada nazarana 2<BR>yar ke hanaste hi<BR>yar ke hansate hi mahafil men javani a gai, a gai<BR>yari hai iman mera 3lo sher! qurban! qurban!<BR><BR><BR><BR>","Gar kuda mujhase Lyrics,Gulshan Bawra song lyrics,Zanjeer film lyrics,Zanjeer lyrics,Zanjeer movie lyrics,Zanjeer songs"
Dec 4,Aye sakhi na Lyrics – NonFilm,Hindi Lyrics,Aye sakhi na Lyrics<BR><BR><BR>lyrics: aye sakhi na<BR>film: nonfilm<BR>music: khaiyyam<BR>lyricist: c. h. atma<BR> <BR>aye sakhi na balama biti bahar<BR>piya laut na a laut na aye<BR>aye sakhi na balama biti baharbaithi rahi main as lagaye<BR>par bedardi tum laut na aye<BR>biti baharen karati unaka intazar<BR>piya laut na a laut na ayekaun des tum jaye base balam 2<BR>ankhiyan bhi dhundh saki<BR>is bedardi duniya ki hamane lakh sahi<BR>lakh sahi<BR>biti baharen karati unaka intazar<BR>piya laut na a laut na aye<BR>aye sakhi na balama biti bahar<BR><BR><BR><BR>,"Aye sakhi na Lyrics,C. H. Atma song lyrics,NonFilm film lyrics,NonFilm lyrics,NonFilm movie lyrics,NonFilm songs"
Dec 3,Dilvil pyarvyar main Lyrics – Shaagird,Hindi Lyrics,"Dilvil pyarvyar main Lyrics<BR><BR><BR>lyrics: dilvil pyarvyar main<BR>film: shaagird<BR>music: laxmikant-pyarelal<BR>lyricist: majrooh sultanpuri<BR> <BR>dilvil pyarvyar main kya janun re<BR>janun to janun bas itana janun ki tujhe apana janun retu hai bura to hoga par baton men teri ras hai<BR>jaisa bhi hai mujhe kya apana lage to bas hai<BR>ghar ho tera jis nagari men chahe jo ho tera nam re<BR>gharvar namvam main kya janun readat nahin ki sochun kitanon men hasin hai tu<BR>lat men hain kitane ghunghar nainon men kitana jadu<BR>bas tu mohe achcha lage itane hi se mujh ko kam re<BR>latvat nainvain main kya janun rekuch janati to kahati rut ban kar ke main khili hun<BR>dalon si jhumati main sajan se a mili hun<BR>tu hi jane rut hai kaisi aur hai kitani rangin sham re<BR>rutvut shamvam main kya janun repaya hai jab se tujhako dil par nahin hai qabu<BR>ek pyas hai labon par bikhare pade hain gesu<BR>kuch to kah de dard hai kaisa, kaisi pyas hai ye har gam re<BR>labvab, pyasvyas main kya janun re<BR><BR><BR><BR>","Dilvil pyarvyar main Lyrics,Majrooh Sultanpuri song lyrics,Shaagird film lyrics,Shaagird lyrics,Shaagird movie lyrics,Shaagird songs"
