Date,Title,Categories,Lyrics,Tag
Apr 9,Seethakaalam song lyrics – S/o Sathyamurthy(2015),Telugu Lyrics,"Seethakaalam song lyrics<BR><BR><BR>seethakaalam sooryudilaga konchem konchem chustave..<BR>sootiga thaake choopulathoti gucheyochuga..<BR>vesavikaalam gaalullaga konchem konchem veesthave..<BR>tarime tuntari thufaanulaga chutteyochuga..<BR>varshakaalam mabbullaga konchem vastaave..<BR>sayankaalam saradalaga motthamga raave..<BR>kanulaku kalalu vayasuki valalu..<BR>visiresina maghuva manasuku dorakave..seethakaalam sooryudilaga konchem konchem chustave..<BR>sootiga thaake choopulathoti gucheyochuga..<BR>vesavikaalam gaalullaga konchem konchem veesthave..<BR>tarime tuntari thufaanulaga chutteyochuga..it’s not when you feel hot in the cold..<BR>it’s not when you never ever get old..<BR>it’s not when you just you and me.. yeah..<BR>get closer and hold me..pagaledho raathredo telisi theliyaka nenu..<BR>melukuvalo kalagantu sathamathame avuthunnanu..<BR>yerupedo nalupedo colore theliyaka kannu..<BR>rangulu thaggina rainbow la confusion lo unnanu..a for.. ammayantu.. b for.. beat ae koduthu..<BR>c for cinema hero la thirigaane thirigaane..<BR>d for.. darling antu.. e for every nightu..<BR>f for.. flood light esi vethikaane vethikaane..<BR>kanulaku kalalu vayasuki valalu..<BR>visiresina maghuva manasuku dorakave..seethakaalam sooryudilaga konchem konchem chustave..<BR>sootiga thaake choopulathoti gucheyochuuuuuugaaa..when i see you i start hearing wireless..<BR>right there in the middle of the silence..<BR>with the rest of the melody slowly fading in..<BR>baby you are my symphony in all sense..gundello maatalni nek etta cheppaalantu..<BR>evevo paatallo reference aedo vethikaanu..<BR>vennello kurchunte kotthemundanukunnanu..<BR>nuvvochi kalisaake difference aedo chusaanu..g for.. girl friend antu.. h for.. humming chestu..<BR>i for.. i love you chebuthu thirigaane thirigaane..<BR>j for.. jaabili nuvvu.. k for.. kougili nenu..<BR>l for.. life time neethonee untaane untaane..kanulaku kalalu vayasuki valalu..<BR>visiresina maguva manasuku dorakave..seethakaalam sooryudilaga konchem konchem chustave..<BR>sootiga thaake choopulathoti gucheyochuga..<BR>vesavikaalam gaalullaga konchem konchem veesthave..<BR>tarime tuntari thufaanulaga chutteyochuga..the sun rises and then it sets..<BR>but something new happenned the day we met..<BR>they both seem to be happening at the same time..i knew i have to make you mine..<BR><BR><BR><BR>movie:&nbsp; s/o sathyamurthy(2015)<BR>music director:&nbsp;d.s.p<BR>star cast:&nbsp;allu arjun,samantha,nithya menon,adhah sharma<BR>singer(s):yazin nizar","Seethakaalam song lyrics,Allu Arjun movie lyrics,D.S.P music lyrics,S/o Sathyamurthy movie lyrics,Seethakaalam song lyrics,Sree mani song lyrics,&nbsp; s/o sathyamurthy(2015),&nbsp;d.s.p,&nbsp;allu arjun,samantha,nithya menon,adhah sharma,yazin nizar"
Apr 9,One & two & Three song lyrics – S/o Sathyamurthy(2015),Telugu Lyrics,"One & two & Three song lyrics<BR><BR><BR>one & two & three & four..<BR>everybody put yourself on the dance floor..<BR>dil dil dil dil ye dil maange more..<BR>lets see what life has in store..wall clock venakki thippeyarro..<BR>calendar ni kappeyyaro..<BR>world ki vegam choopeyyaroo..<BR>the night is still young oopeyyaro..prapancham.. o roundgunna sunnaa..<BR>life ante.. o straightu linu naanna..<BR>baagunte.. ee roju ninne konna..<BR>zarasa love karona..vimaanam la dhooskelthu vunna..<BR>vihaaram lo.. munigipoyi vunna..<BR>pradham.. vinodham..<BR>e yavvanaana yentha aapinaa..one & two & three & four..<BR>everybody put yourself on the dance floor..<BR>dil dil dil dil ye dil maange more..<BR>lets see what life has in store..wall clock venakki thippeyarro..<BR>calendar ni kappeyyaro..<BR>world ki vegam choopeyyaroo..the night is still young oopeyyaro..<BR><BR><BR><BR>movie:&nbsp; s/o sathyamurthy(2015)<BR>music director:&nbsp;d.s.p<BR>star cast:&nbsp;allu arjun,samantha<BR>singer(s):sooraj santhosh","One & two & Three song lyrics,Allu Arjun movie lyrics,D.S.P music lyrics,D.S.P song lyrics,One & two & three song lyrics,S/o Sathyamurthy movie lyrics,&nbsp; s/o sathyamurthy(2015),&nbsp;d.s.p,&nbsp;allu arjun,samantha,sooraj santhosh"
Apr 8,Pori Masala pori song lyrics -Jil(2015),Telugu Lyrics,"One & two & Three song lyrics<BR><BR><BR>take off ayi poni poini..romantic journey journey<BR>galaxy anchilloki hijack chesei andaani<BR>login ayi poni poni..tune in ayi poni poni<BR>manly kougillona lock ayi poni praayani<BR>nenemo butterfly rangullo thayyarai<BR>neekosam vacchestunna rayya rayya rayya rai<BR>tu mera fun gidai tu mera love bird ayi<BR>naakosam never before magic edho chupincheypori masala pori mai hoon tera ferrari<BR>jolly jolly ga neetho chestha savari<BR>pori masala pori mai hoon tera ferrari<BR>jolly jolly ga neetho chestha savariclimate emo crazy ga undi<BR>neetho ee company baagundi<BR>time-u place-u pakka undi<BR>cupid kudi kanne adhirindi<BR>pilla pilla cindrella vollo vaalindi<BR>thousand waala thunder la dil-lo pelindi<BR>kirraku adam eve jodi manadipori masala pori mai hoon tera ferrari<BR>jolly jolly ga neetho chestha savari<BR>pori masala pori mai hoon tera ferrari<BR>jolly jolly ga neetho chestha savaritempt ayi poya melt ayi poya<BR>garma garam gaali soki<BR>fix ayyi poya mix ayyi poya<BR>silly sigganna kanchu dooki<BR>neeli neeli kalalenno regayi neelo<BR>theli theli potunna masti miracle lo<BR>adigindicche touch screen-e unde<BR>nee nadum vompullopori masala pori mai hoon tera ferrari<BR>jolly jolly ga neetho chestha savvari<BR>pori masala pori mai hoon tera ferrarijolly jolly ga neetho chestha savvari<BR><BR><BR><BR>movie:&nbsp;&nbsp;jil(2015)<BR>music director:&nbsp;m ghibran<BR>star cast:&nbsp;gopichand ,rashi khanna<BR>singer(s):nivin bedford &amp; sharanya gopinath","One & two & Three song lyrics,Gopichand movie lyrics,Jil movie lyrics,M Ghibran music lyrics,Poi masala pori song lyrics,Ramajogayya Sastry Song lyrics,&nbsp;&nbsp;jil(2015),&nbsp;m ghibran,&nbsp;gopichand rashi khanna,nivin bedford &amp; sharanya gopinath"
Apr 8,Emayyindee vela song lyrics – Jil(2015),Telugu Lyrics,"Emayyindee vela song lyrics<BR><BR><BR>emayyindee vela ne puttana inkola<BR>choosthunna anni kothaga nedilla<BR>netho patundela ee life anta illaaga<BR>vachinde repe nedula munduga<BR>epude theere ee kalale kanna<BR>chal chale chali chalo chale<BR>nijam ayipoya oohalalo unna<BR>chal chale chali chalo chaledon’t let go because now is the moment<BR>everyday would be just you and me<BR>don’t let go because you are in my soul<BR>and my imagination is wild and freeeee nimisham ento kadalaka aage<BR>naa aa oohalu mataram parugulu theese<BR>yedemaina nee vente nenunta<BR>nee swasalaga maari<BR>ne tho unte naakemi kaadanta<BR>naa oopirinka needidon’t let go because now is the moment<BR>everyday would be just you and me<BR>don’t let go because you are in my soul<BR>and my imagination is wild and freeyemaiyindhi vela nee puttana inkola<BR>choostunna anni kothaga nedilla<BR>netho patu undela ee life anta edela<BR>vachindi rap-e nedula munduga<BR>epude theere ee kalale kanna<BR>chal chale chali chalo chale<BR>nijam ayipoya oohallo unna<BR>chal chale chali chalo chaledon’t let go because now is the moment<BR>everyday would be just you and me<BR>don’t let go because now is the moment<BR>choosthunna anni kothaga nedilla<BR><BR><BR><BR>movie:&nbsp;&nbsp;jil(2015)<BR>music director:&nbsp;m ghibran<BR>star cast:&nbsp;gopichand ,rashi khanna<BR>singer(s):clinton cerejo &amp; sharanya gopinath","Emayyindee vela song lyrics,Emayyindee vela song lyrics,Gopichand movie lyrics,Jil movie lyrics,Krishna kanth song lyrics,M Ghibran music lyrics,&nbsp;&nbsp;jil(2015),&nbsp;m ghibran,&nbsp;gopichand rashi khanna,clinton cerejo &amp; sharanya gopinath"
Apr 8,Swing Swing song lyrics – Jil(2015),Telugu Lyrics,"Swing Swing song lyrics<BR><BR><BR>hey amorita hey mamasita<BR>ne figure-e sugary zaher-e<BR>boy come and get me..you wanna kiss me<BR>ne thalape nijamai piliche<BR>mujhe din mein taare dikh ne lage<BR>eka raat bhar mari nee kalale<BR>i am high oh baby nee muddu valane<BR>chalo zindagine aaja zara jeele jeeleswing swing swing swing swing swing swing<BR>baby swing swing swing swing swing swing swing<BR>swing swing swing swing swing swing swing<BR>baby swing swing swing swing swing swing swingneethone kaadal hogaya mai pagal<BR>tu meri angel chesave dil ghayal<BR>every second antunna lets go party night antha<BR>salsa dirty dancing tho<BR>lets blow this night away away awayswing swing swing swing swing swing swing<BR>baby swing swing swing swing swing swing swing<BR>swing swing swing swing swing swing swing<BR>baby swing swing swing swing swing swing swingnee kanu choope opium-e pampinda<BR>naa duniya ne aa nasha munchinda<BR>baby you just got me stoned<BR>neevalle my mind is blown<BR>gunde jaari going down..you are my super moon<BR>common.. common..hey amorita hey mamasita<BR>ne figure-e sugary zaher-e<BR>boy come and get me..you wanna kiss me<BR>ne talape nijamai piliche<BR>mujhe din mein taare dikh ne lage<BR>eka raat bhar mari nee kalale<BR>i am high oh baby nee muddu valane<BR>chalo zindagine aaja zara jeele jeeleswing swing swing swing swing swing swing<BR>baby swing swing swing swing swing swing swing<BR>swing swing swing swing swing swing swingbaby swing swing swing swing swing swing swing<BR><BR><BR><BR>movie:&nbsp;&nbsp;jil(2015)<BR>music director:&nbsp;m ghibran<BR>star cast:&nbsp;gopichand ,rashi khanna<BR>singer(s):blaaze &amp; sangita santhosham","Swing Swing song lyrics,Gopichand movie lyrics,Jil movie lyrics,M Ghibran music lyrics,Sreejo song lyrics,Swing swing song lyrics,&nbsp;&nbsp;jil(2015),&nbsp;m ghibran,&nbsp;gopichand rashi khanna,blaaze &amp; sangita santhosham"
Apr 8,Jil jil jil manase title song lyrics – Jil(2015),Telugu Lyrics,"Jil jil jil manase title song lyrics<BR><BR><BR>jil jil jil manase rivvantu egase<BR>jil jil jil manase rangullo merise<BR>uf idhem mayo mari modhalaindhila tholisariga<BR>uf ilage idhi konasagina saripodhuga<BR>oo.. what a feeling dil mein rock n roll ooo.. \\2\\etu choosthe atu thane anukuntu naalo nene<BR>kaalam marichane kaavalane<BR>badhulisthu palikane pilupedhi lekundane<BR>naalo vethikane nanne pehle<BR>choosy ga untunna vese dress-ullona<BR>nenunte thanakinka nachela<BR>selfie-le dhiguthunna enno pose-llona<BR>naa andham perigindha thanavalle<BR>oo.. what a feeling dil mein rock n roll ooo.. \\2\\gadiyaram thiduthunna ne maatram melukunna<BR>ninne kalaganna thelavarina<BR>paradhyanam thagadanna oohallo neetho unna<BR>once more antunna polamarina<BR>ravera free bird-la unna ninna monna<BR>ammayai pothunna neekosam<BR>easy ga crazy ga nanne maarchesave<BR>its ok nee ishtam naakishtamjil jil jil manase rivvantu egase<BR>jil jil jil manase rangullo merise<BR>uf idhem mayo mari modhalaindhila tholisariga<BR>uf ilage idhi konasagina saripodhuga<BR>oo.. what a feeling dil mein rock n roll ooo.. \\2\\<BR><BR><BR><BR>movie:&nbsp;&nbsp;jil(2015)<BR>music director:&nbsp;m ghibran<BR>star cast:&nbsp;gopichand ,rashi khanna<BR>singer(s):yazin nizar,yazin nizar","Jil jil jil manase title song lyrics,Gopichand movie lyrics,Jil jil jil manase title song lyrics,Jil movie lyrics,M Ghibran music lyrics,Ramajogayya Sastry Song lyrics,&nbsp;&nbsp;jil(2015),&nbsp;m ghibran,&nbsp;gopichand rashi khanna,yazin nizar,yazin nizar"
Apr 8,Man of fire song lyrics – Jil(2015),Telugu Lyrics,"Man of fire song lyrics<BR><BR><BR>missile lanti vadu nee side aithe<BR>elanti danger le nee chuttu unna<BR>bang bang..bang bang..bang bang..bang bang<BR>miracle lanti vadu dost emi kaade<BR>risk lo nuvvunte nee rescue veede<BR>bang bang..bang bang..bang bang..bang bangthappulne cheseti nippulne kalchese<BR>encounter specialistu veede<BR>vegamalo second ne daatentha speed unna vaade<BR>siren.e mogisthu parupalle kanipisthu<BR>kavachamla kaapaduthade<BR>welcome ki dooranga thank you ku daggaraga untademan of fire he is the man of fire ..3..height e 6 feetu smile e choosthe<BR>gunde pootu look e kothha tendu<BR>maate konte mandhu gundu haa<BR>avemi kallu ra hey pistol gullu raheat e ninnu choosi kaale jaarene<BR>kanne pille pulse rate ninne korene<BR>missile lanti vadu nee sideu aithe<BR>elanti danger le nee chuttu unna<BR>bang bang..bang bang..bang bang..bang bang<BR>miracle lanti vadu dost emi kaade<BR>risk lo nuvvunte nee rescue veede<BR>bang bang..bang bang..bang bang..bang bangneeloni fear antha fever antha<BR>pogette courage capsule veede<BR>daahamto dhairyanne neeralle<BR>thagese vaade lokamlo pogalanni<BR>pogamanchula maarchi chirunavvupooyinche vaade welcome<BR>ki dooranga thank you ki daggaraga untademan of fire he is the man of fire<BR><BR><BR><BR>movie:&nbsp;&nbsp;jil(2015)<BR>music director:&nbsp;m ghibran<BR>star cast:&nbsp;gopichand ,rashi khanna<BR>singer(s):yazin nizar,bianca gomes","Man of fire song lyrics,Gopichand movie lyrics,Jil movie lyrics,M Ghibran music lyrics,Man of fire song lyrics,Sree mani song lyrics,&nbsp;&nbsp;jil(2015),&nbsp;m ghibran,&nbsp;gopichand rashi khanna,yazin nizar,bianca gomes"
Apr 7,Satte ye godava ledu song lyrics – Desamuduru(2007),Telugu Lyrics,"Satte ye godava ledu song lyrics<BR><BR><BR>satte ye godava ledu<BR>satte ye gola ledu<BR>putte prathi vodu satthadoye<BR>oo kalakalam kakkulaga<BR>gadipesthe emosthundhi<BR>hamsalle darjagundalloye<BR>hey andamaina ee jeevithaniko<BR>ardham vethakallooo<BR>koti mandhi lo potugadila<BR>nuvve bathakallo<BR>aaa…satte ye godava ledu<BR>satte ye gola ledu<BR>putte prathi vodu satthadoyeecheyali rojuko thappu<BR>avvali neeku kanuvippu<BR>arey chesina thappe<BR>malli nuvvu chesthe thappu<BR>ye thappu cheyyaka pothe<BR>adhi inka thappu<BR>mari antha neeke<BR>thelusanukovatam porapatavvadha<BR>nuvvu chesepanilo<BR>pranam petti dukai guruva<BR>uupongali uthsaham gundello<BR>nee dhamentho chupincheyi andharloo<BR>urumaii aa merupaii<BR>pidugaii nuvvu adugai adugaisatte ye godava ledu<BR>satte ye gola ledu<BR>putte prathi vodu satthadoye<BR>hey kalakalam kakkulaga<BR>gadipesthe emosthundhi<BR>hamsalle darjagundalloyearey andamainadhii lokam<BR>adhi chudakunte nee lopam<BR>ee pagalu reyii lekunte roje avvadhu<BR>ye kashtam nashtam rakunte life ye anaru<BR>mari andharilage nuvvu unte raadhe sarada<BR>padhi mandhi nadiche<BR>dharilo vellithe boree avadha<BR>paniledhante kotteseyi huskayinaa<BR>panikosthundha cheseseyi riskayinaa<BR>gelupee nee pillupaii<BR>dhoralaa nuvvu bathikai bhathikaisatte satte…<BR><BR><BR><BR>movie:&nbsp; desamuduru(2007)<BR>music director:&nbsp;chakri<BR>star cast:&nbsp;allu arjun,hansika<BR>singer(s):chakri,kousalya","Satte ye godava ledu song lyrics,Allu Arjun movie lyrics,Chakri music Lyrics,Desamuduru movie lyrics,Kandikonda song lyrics,satte ye godava ledu song lyrics,&nbsp; desamuduru(2007),&nbsp;chakri,&nbsp;allu arjun,hansika,chakrikousalya"
Apr 7,Ninne ninne ninne song lyrics – Desamuduru(2007),Telugu Lyrics,"Ninne ninne ninne song lyrics<BR><BR><BR>ninne ninne ninne ninne ninne<BR>dil se dil se ishq kiya thumse<BR>vaaye vaaye vaaye vaaye vaaye vaaye<BR>raaye raaye raaye raaye raaye raaye<BR>inava inava inava ende nee godava<BR>neethone peena marna samjha nahi ye kyaninne ninne ninne ninne ninne<BR>dil se dil se ishq kiya thumsedevudichina andalu ayyo papam paruvalu<BR>cheyyamake matti paalu chuttukuntay papalu<BR>nuvvu leka ne lene ninnu vidichi polene<BR>neellu leni bavilona duki nenu chasthane<BR>inave nuv inave ose inave ehe inave..<BR>ninne ninne.. ninne ninne… ninne ninne… ninne…ninne ninne ninne ninne ninne<BR>dil se dil se ishq kiya thumsehey endukochina vedantham cheyyamake raddantham<BR>bramhakaina dimma thirugune emiti poye kalam<BR>endukintha grahacharam chusukonee avatharam<BR>ekkadaina undadamma inthakanna avatharam<BR>inave ehe inave ose inave ehe inave..<BR>ninne ninne.. ninne ninne… ninne ninne… ninne…ninne ninne ninne ninne ninne<BR>dil se dil se ishq kiya thumse<BR>vaaye vaaye vaaye vaaye vaaye vaaye<BR>raaye raaye raaye raaye raaye raaye<BR>inava inava inava ende nee godava<BR>neethone peena marna samjha nahi ye kya<BR><BR><BR><BR>movie:&nbsp; desamuduru(2007)<BR>music director:&nbsp;chakri<BR>star cast:&nbsp;allu arjun,hansika<BR>singer(s):chakri","Ninne ninne ninne song lyrics,Allu Arjun movie lyrics,Chakri music Lyrics,Desamuduru movie lyrics,Kandikonda song lyrics,Ninne ninne ninne song lyrics,&nbsp; desamuduru(2007),&nbsp;chakri,&nbsp;allu arjun,hansika,chakri"
Apr 7,Manasuley kalisele Song lyrics – Desamuduru(2007),Telugu Lyrics,"Manasuley kalisele Song lyrics<BR><BR><BR>manasuley… kaliseley…mounamey mounamey manasu lo medilene<BR>ninnu ela cheraga manchula karigene<BR>ekkadunnave ekkadunnave ippudochavvae<BR>ninnu kannullo kanti paapalle dhachukuntalemanasuley manasuley manasuley kaliseleyneekosam kalaganna kalalona ninu kanna<BR>yedabate yadhuraina nee needai vasthunna<BR>yedhalo.. yedhalo.. yedhalo yepudo athidai vala vesaave<BR>kalavo alalvo valapai munchesaavee<BR>nee prema maikam pravahinche lona<BR>nee uhala daham sruthi minche lo lona<BR>vechi vechi kalle migile dhachi dachi vuncha<BR>choosi choosi vayase ragili cheri panchu kundhamjathaga aaaaaaaa jathaga aaaaaaaa<BR>mudhu mudhu mudhu chesi gundellona chiru mantesimudhu mudhu mudhu chesi gundellona chiru mantesiekkadunnave ekkadunnave ippudochavvae<BR>ninnu kannullo kanti paapalle dhachukuntalechiru chematala thadimesiii<BR>nannu chuttukoo thadimesiii………madhilo madhilo madhilo<BR>madhilo hrudhilo edho chesesave<BR>valapoo thalapoo nalo nimpesave<BR>virahaala raagam vinipinche lonaaaa<BR>ne mohaavesam laya penche lo lonaaaaa<BR>bigisi bigisi kshaname yugamai nannu chuttukunna<BR>yegasi yegasi nisilo sasinai ninnu cherukunnajathaga.. jathaga..mathu mathu mathu challi chithu chithu chithu chesimathu mathu mathu challi chithu chithu chithu chesi<BR>ekkadunnave ekkadunnave ippudochavvae<BR>ninnu kannullo kanti paapalle dhachukuntale<BR><BR><BR><BR>movie:&nbsp; desamuduru(2007)<BR>music director:&nbsp;chakri<BR>star cast:&nbsp;allu arjun,hansika<BR>singer(s):chakri,kousalya","Manasuley kalisele Song lyrics,Allu Arjun movie lyrics,Chakri music Lyrics,Desamuduru movie lyrics,Kandikonda song lyrics,Manasuley kalisele song lyrics,&nbsp; desamuduru(2007),&nbsp;chakri,&nbsp;allu arjun,hansika,chakrikousalya"
Apr 7,Gola pette song lyrics – Desamuduru(2007),Telugu Lyrics,"Gola pette song lyrics<BR><BR><BR>aawwoooooooooo<BR>dudumthunakadhum dudu naka nakadum<BR>dudutha naka dum thaaaaaaadudumthunakadhum dudu naka nakadum<BR>dudutha naka dum thaaaaaaai am all cold  golgolgolgolgolgolg<BR>yeah do wat u told common now<BR>iam all cold this is my kingdom<BR>heyyyyyyyyyyyyyyyyy<BR>hey heyoye oyegola pette ye nippu pette nannu chuttu mutte<BR>gola petti nadiroo chichhu petti nadhiroo<BR>gola gola gola gola gola petti nadhi ro<BR>gundelona duripoi chichhu peti nadhi roo<BR>yeeh pilli pilli pilli pilli pilli kalla chinnadhikotti kotti kotti kotti kolla gottuthunadi<BR>yekki yekki yekki yekki mathu yekkuthunadhiyekkadekkadekkado gilli gichuthunadhi<BR>aa thu tension mathle baasu appude avvanu ice<BR>aage hai love race win aithe superu chancegola petti nadhi roo  gola petti nadhi roo  chichhu petti nadhi roo<BR>arre gola petti nadhi roo  lona chichhu petti nadhi roogola petti nadhi roo ehha nippu pettinadhi roo<BR>gola petti nadhi roonuvvatta chudathe nannitta champothe<BR>mind antha block aipothe heart antha melt aipothe<BR>bulli bujji mudhisthe world wonderie podde<BR>alli billi hug isthe aagam aagamie pothe<BR>entha mothukunnana bugga ivvanuyem maya chesina daggaravvanu<BR>i haven’t since soniya life so far  mazale ur my mustafa<BR>hey thikha thikha thikha thikha thikha thikha thikka puttigola petti nadhi roo arre chichu petti nadhi roooohoy gola gola gola gola gola petti nadhi ro<BR>gundelona duri poyi chichhu peti nadhi roogo go gonna gonna gonna no no nah na nah na<BR>go go wanna wanna wanna go go nana nana nanagola petti nadhi ro<BR>yeahe chichhu peti nadhi roo<BR>gola petti nadhi ronaa chuttu thiragodhe ni chitta vipodhe<BR>naa manase lockaipothe adhi neetho linkai pothe<BR>nuvvu gaani chanuvisthe  lifeuu pandagai podde<BR>dachukundhi ichesthe  janma dhanyamai podde<BR>inchu minchu ippude lunch ivvanuentha duramochina dinner ivvanu<BR>dhilla magathaku yehalwa  della ha ismiye ullalavayeah pichi pichi pichi pichi pichi pichi pichi pattigola petti nadhi roo  chichhu peti nadhi roo<BR>oy gola gola gola gola gola petti nadhirogundelona duripoi chichhu petti nadhi roo<BR>dhilla magathaku yehalwa  della ha ismiye ullalava here go<BR>dhilla magathaku yehalwa  della ha ismiye ullalava<BR><BR><BR><BR>movie:&nbsp; desamuduru(2007)<BR>music director:&nbsp;chakri<BR>star cast:&nbsp;allu arjun,hansika<BR>singer(s):raghu kunche,kousalya","Gola pette song lyrics,Allu Arjun movie lyrics,Bhaskarabatla song lyrics,Chakri music Lyrics,Desamuduru movie lyrics,Gola Pette song lyrics,&nbsp; desamuduru(2007),&nbsp;chakri,&nbsp;allu arjun,hansika,raghu kunchekousalya"
Apr 7,Gili giliga song lyrics – Desamuduru(2007),Telugu Lyrics,"Gili giliga song lyrics<BR><BR><BR>gili gili ga gill gillintha ga tholi tholi gaa<BR>gili gili ga gill gillintha ga tholi tholi gaa edho idiga<BR>jilli billi ga jill jillandhi ga vollanthaa oo thullinthaga<BR>baby mera dil ka tukada baby mohabath ka mukuda<BR>baby garmi ka danda a-a-a-a-a-a-a<BR>yo yo na bangaru konda yo yo thega nachina frienda<BR>yo yo thu love ka funda a-a-a-atho yeah tell me tell me tara tara<BR>bolega bam bam bara<BR>matalanni mayamayye ninnu cherina velalo<BR>kalamantha nilichi poye nuvvu chesina mayalo<BR>adhrushtam pattindhile neevalle na lifeke<BR>anandam thelisindhile eroje na gundeke<BR>ule ullalle ullalalailaiye ule ullalalailaiyebaby mera dil ka tukada baby mohabath ka mukuda<BR>baby garmi ka danda a-a-a-a-a-a-achorus: common jump and shout while u dance about<BR>iam gonna rock the house and freak u out<BR>u gonna come come come come never to a slippery slide<BR>iam gone let u be satisfied and love to ridemarapurani thalapu neevai tharali raava hayiga<BR>pedavi meedha chinni navvai undi pova thoduga<BR>nakosam puttavani nee preme cheppindhile<BR>manasantha nuvvenani na swaase antondhi le<BR>ule ullalle ullalalailaiye ule ullalalailaiyeyo yo a bangaru konda yo yo thega nachina frienda<BR>yo yo thu love ka funda a-a-a-a<BR><BR><BR><BR>movie:&nbsp; desamuduru(2007)<BR>music director:&nbsp;chakri<BR>star cast:&nbsp;allu arjun,hansika<BR>singer(s):andrea jeremiah,devan","Gili giliga song lyrics,Allu Arjun movie lyrics,Bhaskarbatla song lyrics,Chakri music Lyrics,Desamuduru movie lyrics,Gili giliga song lyrics,&nbsp; desamuduru(2007),&nbsp;chakri,&nbsp;allu arjun,hansika,andrea jeremiahdevan"
Apr 5,Shiva Shiva shankara song lyrics – Damarukam(2012),Telugu Lyrics,"Shiva Shiva shankara song lyrics<BR><BR><BR>bham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankara<BR>sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankarashiva shiva shankara hara hara shankara<BR>jaya jaya shankara digiraaraa<BR>priya thandava shankara prakata shubhankara<BR>pralaya bhayankara digirara<BR>om parameswara paraa<BR>om nikileswara haraa<BR>om jeeveswareswara kanararaa<BR>om manthreswara swaraa<BR>om yuktheswaraa sthiraa<BR>om nandeswaraamaraa raavetaa ||shiva||sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankara<BR>sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankaraaakasalingamai aavahincharaa<BR>dama damamani damarukha dwani salipi jadathani vadilinchara<BR>sri vayulingamai sancharinchara<BR>anuvanuvuna thana thanuvuna nilichi chalaname kaligincharabhasmam cheesy asurulanu agni lingamai layakaara<BR>varadai munchey jalalingamai ghoraa<BR>varamai vasamai prabalamou bhulingamai balamidara<BR>jagame nadipe panchabhutha lingeswara karunichara ||shiva||viswesa lingamai kanikarinchara<BR>vidilikhithamunika bara bara cheripi amrutham kuripinchara<BR>ramesa lingqamai mahima choopara<BR>palu shubhamulu gani abhayamulidi hithamu sathathamu andincharagrahanam nidhanam baaparaa kalahasthi lingeswaraa<BR>pranam neevai alinganameera<BR>edalo koluvai hara hara athma lingamai nilabadaraa<BR>dhyuthivai gathivai sarva jeevalokeswara rakshindaraa ||shiva||sarva pravitha darpa prabhava vipra preritha parabham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…<BR>bham bham bho…. bham bham bho…sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankara<BR>sarpa pravith darpa praabhava vipra preritha paraa<BR>dikpoora prada karpoora prabha arpinthumu shankara<BR><BR><BR><BR>movie:&nbsp; damarukam(2012)<BR>music director:&nbsp;d.s.p<BR>star cast:&nbsp;nagarjuna,anushka<BR>singer(s):shankar mahadevan","Shiva Shiva shankara song lyrics,D.S.P music lyrics,Damarukam movie lyrics,Jonnavithula song lyrics,Nagarjuna movie lyrics,Shiva Shiva shankara song lyrics,&nbsp; damarukam(2012),&nbsp;d.s.p,&nbsp;nagarjuna,anushka,shankar mahadevan"
